DateID,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
201011,-9.74,-6.50,-5.36,-4.58,-3.09,-11.26,-6.81,-5.50,-4.44,-2.04,-14.13,-7.81,-7.32,-5.11,-4.87,-14.59,-8.18,-7.19,-5.76,-3.13,-13.48,-9.29,-7.08,-5.03,-2.32
201012,7.87,7.50,8.93,9.91,9.12,11.14,11.42,11.35,12.39,12.76,8.99,11.44,11.88,14.16,13.71,7.03,11.04,9.86,10.95,12.11,9.40,7.89,8.99,6.89,9.77
201101,5.55,4.92,4.99,5.69,6.36,4.21,3.03,3.98,3.15,3.60,9.39,4.37,1.73,0.10,-0.07,10.03,4.86,2.42,1.62,-1.95,9.91,4.44,2.85,0.32,-2.62
201102,1.69,2.36,3.70,2.05,2.82,3.15,2.52,2.09,1.06,2.10,2.19,2.70,1.78,2.16,1.48,5.06,3.20,3.88,2.43,2.52,2.19,3.83,2.81,3.32,3.82
201103,-0.93,0.98,-0.11,2.22,1.65,1.25,0.93,1.12,3.33,1.83,0.18,1.06,1.68,2.59,1.05,0.34,1.12,1.08,2.61,3.57,-3.47,0.40,-0.73,0.16,0.52
201104,3.89,6.41,6.83,6.55,7.43,5.61,6.33,7.10,8.31,10.11,4.65,7.00,7.93,6.94,8.76,5.51,7.28,7.00,8.55,10.75,7.78,8.04,8.75,7.45,9.96
201105,-5.89,-1.65,-2.66,-2.17,-2.23,-4.67,-2.33,-3.78,-2.57,-2.48,-5.44,-2.83,-2.87,-0.71,-2.30,-3.78,-3.06,-2.43,-2.35,-3.34,-4.25,-0.01,-4.11,-3.43,-4.17
201106,-4.45,-2.30,-2.49,-2.88,-2.77,-4.90,-2.15,-2.91,-3.38,-2.44,-5.07,-2.85,-3.50,-1.74,-4.16,-6.44,-0.91,-2.94,-2.15,-2.73,-4.63,-1.87,-1.41,-0.54,1.59
201107,-2.82,-0.82,-0.91,-1.37,-2.27,-5.32,-3.32,-3.13,-2.16,-2.93,-6.58,-3.94,-2.24,-3.43,-3.12,-5.64,-3.04,-3.20,-2.97,-3.48,-5.19,-2.12,-3.91,-2.88,-2.89
201108,-10.91,-6.97,-7.65,-9.02,-8.37,-5.57,-10.34,-8.23,-8.01,-11.32,-11.00,-9.45,-8.40,-8.11,-10.30,-8.49,-9.28,-7.95,-8.98,-11.32,-13.92,-8.13,-8.55,-10.48,-12.77
201109,-14.12,-11.74,-11.28,-10.66,-12.45,-16.19,-14.01,-12.02,-13.38,-12.67,-16.26,-12.34,-10.80,-13.66,-13.27,-13.02,-12.61,-11.55,-13.43,-14.37,-10.25,-9.32,-9.25,-11.58,-17.97
201110,5.42,7.05,6.41,5.57,7.10,5.75,8.42,10.70,9.54,9.66,9.73,11.08,9.68,8.99,8.71,7.89,10.41,10.59,9.23,10.75,15.27,11.96,10.31,12.59,10.20
201111,-11.80,-8.94,-7.98,-6.83,-4.76,-12.43,-8.93,-7.11,-5.47,-5.16,-10.54,-6.08,-6.87,-4.81,-4.56,-10.48,-6.97,-6.75,-3.12,-2.41,-10.58,-5.93,-2.98,-2.32,-1.92
201112,-3.00,-2.87,-2.43,-2.39,-1.72,-4.39,-3.06,-4.28,-1.95,-4.33,-5.05,-3.38,-3.44,-2.47,-2.50,-4.07,-3.61,-3.19,-2.75,-1.14,-4.69,-3.52,-2.89,-0.97,1.02
201201,12.70,8.46,6.70,4.36,5.51,13.93,10.04,5.93,3.44,5.53,15.41,9.61,6.46,7.99,6.75,13.54,9.47,7.44,5.73,2.01,12.74,9.15,4.43,3.67,-0.09
201202,8.46,7.39,6.24,5.46,6.21,7.08,8.47,6.74,6.69,9.23,5.89,6.94,5.62,7.63,7.78,10.14,6.78,6.12,6.58,6.02,12.08,4.90,6.09,6.46,5.43
201203,-0.72,0.64,1.24,1.31,1.30,-2.20,1.25,1.34,2.53,2.17,-1.92,-0.08,-1.12,1.87,0.66,-0.13,-0.55,1.36,0.44,3.07,-3.95,-2.19,-0.27,0.90,1.60
201204,-6.00,-2.82,-0.61,0.52,1.04,-6.89,-2.37,-1.04,1.47,1.48,-6.32,-2.72,-0.64,1.39,3.05,-8.10,-3.85,-0.82,0.69,3.33,-12.37,-5.32,-2.26,0.00,0.97
201205,-16.43,-12.39,-9.59,-9.59,-10.35,-18.03,-13.49,-9.87,-10.04,-9.94,-18.28,-12.46,-10.89,-9.15,-9.52,-19.99,-14.87,-11.88,-11.06,-9.73,-16.80,-15.57,-12.97,-9.95,-8.81
201206,3.07,1.37,3.85,2.41,2.48,6.93,2.44,3.33,2.43,2.97,9.00,6.19,4.65,4.08,3.27,9.84,7.90,6.85,3.20,3.99,14.52,5.57,7.53,6.57,6.90
201207,-2.84,-0.74,-0.99,-0.70,0.36,-4.18,0.02,-1.06,0.35,1.92,-4.33,-0.38,0.39,0.02,1.79,-3.46,1.35,2.09,0.63,2.10,-6.08,1.96,1.33,2.40,2.41
201208,6.02,3.51,4.14,4.47,3.72,6.85,3.93,4.86,4.78,3.57,6.57,3.40,4.62,3.53,5.08,7.56,4.52,2.37,2.74,3.48,8.67,5.77,4.15,3.33,2.35
201209,5.83,3.39,2.58,4.84,4.69,7.24,4.76,4.24,7.14,4.71,5.00,4.74,5.11,3.98,5.57,4.79,2.03,5.56,5.02,5.04,4.25,2.13,3.15,2.93,2.58
201210,-0.44,1.00,1.39,0.73,2.14,0.38,1.23,0.71,0.58,3.19,1.23,1.30,1.46,3.47,3.65,1.37,2.54,2.36,0.70,2.14,2.55,1.94,1.22,2.17,0.87
201211,-2.14,-0.76,-0.01,0.11,-0.41,-2.91,0.27,2.43,1.03,1.60,0.35,0.14,1.29,1.12,3.37,0.87,2.54,3.38,2.08,2.05,0.16,2.21,2.15,4.96,3.86
201212,5.10,4.07,4.98,4.78,5.84,8.85,6.11,4.20,4.91,5.38,7.81,5.77,4.84,4.77,2.94,4.89,2.98,4.59,2.43,3.42,4.10,2.98,2.27,3.06,2.62
201301,8.19,6.91,7.19,6.98,7.58,8.75,6.82,7.15,8.36,6.83,7.40,4.85,5.94,5.37,5.30,8.15,5.80,4.54,5.64,5.64,6.33,4.98,6.42,6.82,6.45
201302,-4.14,-2.39,-1.14,-0.66,-0.47,-3.29,-0.67,0.95,0.58,1.35,-5.30,-0.10,-0.83,0.23,0.34,-6.51,-2.23,-1.30,0.54,1.97,-6.53,-4.47,-1.20,-2.45,-0.03
201303,-3.44,-1.39,-0.47,-1.28,-1.05,-4.96,-2.05,0.01,0.07,-0.33,-4.55,-1.62,1.12,-1.06,0.89,-4.08,-0.10,-0.68,-0.72,0.50,-3.02,-0.48,-0.36,1.30,-0.10
201304,0.27,2.84,2.74,3.85,4.59,1.38,2.35,3.08,4.09,6.39,3.80,3.86,3.30,2.95,4.91,3.29,4.18,3.93,2.53,4.45,4.95,4.48,4.26,4.30,3.65
201305,1.20,0.57,1.32,1.13,2.87,4.44,1.31,3.34,2.68,2.39,2.83,0.79,0.48,0.70,1.86,0.90,1.50,1.77,1.82,2.27,-2.25,2.11,-1.39,0.52,1.59
201306,-4.32,-0.78,-1.44,-2.07,-0.63,-4.82,-2.12,-1.93,-2.21,-1.74,-5.21,-4.28,-3.50,-3.10,-4.39,-5.71,-2.63,-4.23,-2.66,-2.70,-8.56,-3.91,-4.68,-4.54,-6.94
201307,3.22,5.30,4.76,6.80,6.80,4.22,7.50,7.30,5.96,9.54,6.60,6.29,5.38,9.89,10.45,7.76,7.49,8.12,9.08,11.18,6.52,6.88,6.66,7.61,10.90
201308,3.28,1.77,1.99,3.48,2.58,4.20,0.95,2.17,2.29,0.47,2.02,0.26,-0.21,0.26,-1.85,2.47,0.08,-0.65,-1.18,-1.63,1.29,-1.04,-2.63,-1.84,-1.17
201309,7.25,5.99,7.32,8.74,9.51,5.86,6.58,7.81,7.39,9.52,6.40,4.59,7.18,6.87,9.69,5.16,6.60,6.61,6.80,9.43,6.05,7.00,7.11,7.58,8.06
201310,3.38,2.92,4.71,5.37,6.30,1.45,2.97,6.18,4.65,5.90,3.20,3.69,5.56,6.42,7.78,3.77,5.05,4.62,5.31,6.53,5.42,3.44,3.51,5.89,4.37
201311,0.47,1.75,2.61,2.40,5.12,-0.01,2.23,1.36,2.59,4.18,-0.33,1.86,2.73,0.57,2.67,-1.94,1.22,2.00,1.20,1.40,0.81,0.47,1.24,1.71,4.36
201312,1.16,2.31,2.43,4.29,2.74,2.35,2.31,2.86,3.62,3.23,1.60,1.87,3.04,2.98,4.74,1.80,2.89,4.46,3.92,3.85,2.12,1.33,2.08,3.65,1.92
201401,0.56,1.54,3.03,2.32,3.55,-1.72,1.39,0.22,-0.22,0.63,-2.32,-1.75,-1.34,-1.13,0.09,-3.88,-2.88,-2.00,-3.47,-0.18,-4.08,-4.51,-4.18,-2.15,-0.92
201402,5.97,5.50,7.53,7.05,7.77,7.50,6.04,7.68,7.24,8.71,6.26,7.66,9.01,9.25,9.95,8.49,6.80,7.21,8.09,12.18,6.29,6.35,8.13,7.28,8.33
201403,-1.72,0.72,1.15,0.10,0.36,0.05,-0.32,1.07,0.53,-0.53,-0.24,-0.10,-1.14,0.98,-0.53,0.07,0.27,-0.61,-2.81,-1.38,0.62,-0.47,0.43,-1.07,-3.27
201404,0.87,1.86,1.87,2.37,-0.31,0.36,2.43,0.89,0.45,-1.88,0.38,1.66,0.21,-0.40,-4.24,5.02,2.84,1.25,-1.97,-3.12,3.52,2.90,2.48,0.73,-0.47
201405,-0.46,-0.21,-0.59,-1.13,-0.05,-0.82,0.32,-0.19,0.11,0.19,-0.52,0.87,1.04,-0.47,1.18,-0.77,1.41,0.99,1.59,-0.39,1.36,1.49,0.38,1.50,-0.75
201406,-0.31,1.11,1.17,0.52,-0.13,-1.48,-0.26,-0.12,0.55,1.29,0.38,-0.29,0.43,-0.80,-1.19,-0.61,-1.68,0.81,-0.93,-2.59,-1.30,0.53,0.53,0.99,-1.61
201407,-4.17,-3.06,-3.23,-2.89,-4.58,-5.18,-4.14,-5.04,-4.15,-5.97,-6.13,-2.24,-4.82,-3.69,-5.61,-4.64,-4.29,-4.95,-4.68,-6.17,-2.97,-4.09,-3.62,-5.36,-3.43
201408,-3.40,-1.41,-0.62,-2.07,-1.25,-2.19,-0.94,1.09,-1.26,-0.21,-1.86,0.11,0.01,-0.71,-1.00,0.18,-1.17,-0.81,0.33,0.06,0.32,0.71,0.05,-0.01,-0.56
201409,-7.16,-5.71,-5.39,-4.91,-3.58,-7.81,-5.86,-6.61,-6.38,-4.73,-7.32,-5.95,-3.91,-5.91,-4.47,-6.45,-6.11,-4.61,-5.07,-3.15,-5.04,-4.00,-2.33,-2.98,-2.45
201410,-7.98,-4.19,-4.21,-4.35,-4.95,-6.29,-2.89,-1.91,-1.25,-2.25,-5.60,-0.90,-1.64,-2.42,-3.03,-4.76,-2.32,-0.76,-0.15,-3.14,-2.20,-1.08,-3.49,-2.83,-3.64
201411,-1.28,-0.35,0.31,0.88,0.83,1.44,1.37,1.88,2.06,0.14,1.70,1.25,-0.09,0.87,2.32,1.99,2.42,3.93,3.47,2.47,3.85,3.04,1.38,2.51,0.78
201412,-5.45,-2.13,-2.56,-1.88,-1.54,-2.93,-1.69,-0.49,0.39,-0.66,-4.14,-1.70,-0.41,-0.10,-1.94,-5.05,-2.65,-2.34,-0.64,-1.11,-4.12,-4.19,-4.12,-4.64,-3.75
201501,-4.71,-3.79,-1.79,-2.09,-1.23,-4.85,-3.20,0.07,-0.58,-0.84,-2.75,-0.76,-1.24,-0.35,0.62,-4.52,-1.25,1.13,1.52,0.96,-2.85,-1.16,-0.55,1.09,2.52
201502,8.38,3.95,4.61,4.68,7.01,11.34,7.60,5.91,6.13,5.88,10.47,7.56,7.35,7.11,7.06,7.61,7.05,4.79,6.10,6.48,10.02,8.24,5.03,4.68,3.65
201503,-3.99,-1.52,-1.20,-0.75,-0.53,-4.91,-2.90,-1.71,-0.54,-1.33,-3.90,-3.30,-1.97,-1.81,-0.36,-4.05,-2.87,-2.16,-2.81,-3.73,-1.87,-2.63,-1.79,-1.54,-2.65
201504,6.62,7.05,5.65,6.42,7.71,8.43,5.48,7.02,6.72,5.62,6.37,4.58,6.97,6.59,5.70,9.55,6.25,3.66,4.90,5.63,6.88,6.45,2.98,3.81,2.47
201505,0.14,0.13,0.99,1.45,3.44,-0.46,1.48,1.64,1.26,2.99,-2.96,1.27,-0.31,1.60,2.33,-0.30,0.17,0.19,0.94,2.61,-4.49,-1.39,0.89,0.51,1.04
201506,-2.20,0.18,-0.02,-0.72,-0.76,-1.99,-0.42,0.10,-1.11,-0.88,-3.32,-1.53,-0.81,-0.75,-1.43,-4.07,-0.90,-1.88,-1.33,-2.21,-3.64,-3.34,-3.19,-2.66,-3.07
201507,-1.01,1.51,1.86,4.05,3.32,-1.22,2.05,2.52,1.86,3.39,0.38,2.01,0.44,2.30,3.54,-0.38,1.38,2.62,0.79,4.85,0.15,2.55,2.76,4.03,3.78
201508,-4.68,-1.83,-1.63,-2.31,-1.92,-5.51,-1.06,-1.31,-2.55,-1.60,-5.56,-3.28,-2.64,-3.62,-2.42,-5.69,-4.58,-3.94,-5.24,-4.11,-8.45,-6.75,-5.57,-6.68,-5.81
201509,-4.52,-1.57,-1.59,-1.39,-1.64,-8.12,-4.63,-3.17,-3.43,-2.09,-7.85,-1.65,-2.91,-3.25,-1.99,-8.15,-1.91,-3.42,-3.23,-3.01,-7.91,-4.14,-3.23,-3.68,-2.66
201510,2.22,2.62,2.94,3.55,4.31,5.34,0.12,1.47,2.99,4.41,7.38,2.80,4.47,4.91,3.84,7.23,5.44,4.72,5.48,5.10,7.80,6.26,7.34,5.73,4.41
201511,-4.71,-1.72,-1.37,-1.88,0.19,-3.69,-2.56,-1.70,-1.88,-0.24,-5.18,-0.05,-0.65,-0.54,0.04,-0.65,-0.30,-1.23,0.47,1.69,-2.47,-0.86,-2.32,-1.88,-0.34
201512,-1.26,1.83,2.57,2.09,2.87,-3.65,2.76,2.36,1.55,2.85,-3.64,-1.18,1.27,1.71,2.23,-4.90,-0.90,0.35,1.17,1.32,-5.12,-2.40,-1.99,-1.39,-0.47
201601,-7.84,-5.60,-4.58,-5.80,-7.91,-7.85,-6.83,-6.55,-6.74,-8.71,-11.07,-7.99,-5.45,-7.84,-8.60,-9.17,-5.95,-7.30,-7.32,-7.13,-9.95,-6.41,-4.46,-4.68,-5.12
201602,-2.46,-1.88,0.09,-0.89,-0.54,1.66,-0.72,-0.70,0.00,-1.41,1.18,-0.56,1.72,-0.93,-1.75,3.81,-0.98,-0.57,-2.79,0.17,0.34,-2.62,-2.75,-3.70,-2.07
201603,9.57,8.11,7.58,7.65,8.62,13.13,9.69,9.35,8.80,9.49,11.41,8.37,7.19,8.05,6.74,9.15,9.74,6.59,6.82,6.92,8.13,5.57,5.57,5.43,7.36
201604,5.77,3.16,2.60,2.75,2.65,5.03,2.80,0.87,1.54,1.28,6.34,2.82,0.37,0.98,0.54,6.04,2.70,1.66,-0.34,-0.00,5.52,3.73,1.45,-0.03,0.17
201605,-2.45,-1.93,-0.88,-1.16,0.25,-1.36,1.03,-1.47,1.12,2.52,-3.38,0.66,0.32,1.62,4.85,-3.27,-1.30,-0.79,1.11,3.54,-2.94,-1.45,0.45,1.49,1.00
201606,-11.68,-8.29,-5.61,-3.73,-4.74,-11.05,-11.18,-7.19,-3.73,-6.11,-15.04,-9.90,-10.08,-4.25,-5.27,-8.57,-8.71,-8.07,-5.42,-1.80,-10.31,-2.46,-3.54,-1.36,-1.86
201607,4.71,4.40,4.15,4.71,6.74,4.70,4.49,6.26,6.18,8.86,7.49,5.70,7.28,5.95,6.17,5.41,7.54,4.64,5.00,5.26,6.15,3.26,3.78,2.56,4.39
201608,3.24,3.28,2.89,2.59,3.72,3.03,-0.09,2.85,1.23,3.27,3.26,2.93,0.64,1.08,1.44,5.00,1.43,0.31,1.34,0.38,4.59,-1.15,-0.45,-0.67,-1.78
201609,-0.34,1.45,1.60,3.12,4.91,0.85,0.19,1.39,2.41,3.23,-1.06,3.24,1.46,1.03,4.17,-2.41,0.09,1.11,2.25,2.96,-1.97,1.17,1.60,1.39,2.52
201610,-4.43,-2.99,-3.04,-2.51,-1.83,-3.03,-4.39,-2.96,-3.55,-3.69,-1.91,-4.87,-4.22,-4.30,-2.69,-5.11,-4.79,-4.05,-4.78,-3.83,-1.01,-1.05,-3.90,-4.30,-3.81
201611,-1.25,-1.72,-1.60,-2.40,-1.27,1.17,-0.88,-1.68,-1.30,-2.71,-1.40,-1.89,-2.86,-3.39,-4.19,0.09,-3.10,-2.61,-2.52,-2.88,-0.41,-2.71,-3.42,-4.07,-1.90
201612,5.79,2.65,3.64,3.38,3.42,5.07,3.49,4.74,3.58,4.53,7.11,4.29,3.56,4.76,2.27,5.74,2.66,4.21,2.95,2.50,6.64,5.19,4.48,5.32,1.76
201701,5.44,5.87,5.55,6.58,8.09,2.38,5.19,4.55,6.24,5.94,1.41,4.61,3.45,4.36,5.93,2.53,3.96,3.72,4.21,4.70,0.43,1.67,2.08,3.19,4.16
201702,-0.82,-0.09,0.50,0.87,0.97,1.54,-0.55,0.97,1.13,0.67,0.75,0.77,2.63,1.78,2.34,1.68,0.86,1.19,0.60,-1.07,2.73,2.67,0.32,-1.23,-1.42
201703,2.58,2.84,2.47,3.60,3.24,5.24,3.10,4.05,4.37,2.23,3.46,3.96,3.28,4.53,1.67,4.63,3.69,3.38,5.67,2.79,3.92,4.03,4.83,4.99,4.72
201704,4.77,4.92,5.82,5.40,6.10,5.71,6.50,7.08,6.32,6.02,7.47,7.31,6.60,7.08,6.98,5.04,5.75,5.66,6.43,7.84,3.42,4.96,3.51,5.07,3.37
201705,3.24,5.57,5.23,6.00,6.29,3.08,5.75,5.18,5.68,5.35,5.07,4.18,4.36,6.44,6.83,4.15,6.26,5.92,5.23,3.06,6.74,6.56,5.53,3.97,2.79
201706,1.00,1.38,2.86,1.89,1.68,-0.63,1.58,1.09,-0.88,0.74,-0.35,1.32,-0.03,0.31,0.42,-2.21,-0.78,-0.19,-0.25,-1.54,-3.02,-1.34,-0.50,-0.27,0.95
201707,3.68,3.50,3.31,3.51,5.03,3.39,4.01,3.03,5.58,4.09,3.41,2.20,4.53,4.15,7.45,2.83,5.08,3.60,5.95,5.32,2.91,1.13,3.62,4.02,5.91
201708,-1.08,0.20,-0.12,-0.91,0.96,-0.38,-0.30,-0.47,-0.30,1.27,-0.78,0.04,-0.54,1.61,0.08,-2.56,-0.04,1.06,-0.42,0.00,-0.24,0.28,0.92,0.06,0.42
201709,1.05,1.58,2.17,1.16,3.53,4.47,2.58,2.01,2.40,4.40,2.66,2.58,2.47,3.79,3.49,3.83,4.34,3.10,4.25,1.35,1.64,2.95,3.41,2.68,2.78
201710,-1.58,-1.32,-0.47,-0.61,-0.52,-1.55,-0.33,1.12,1.28,0.76,-0.50,1.55,0.50,0.18,-1.28,-0.08,-0.37,1.05,1.79,3.30,-0.50,1.59,0.35,0.28,1.52
201711,-1.49,-0.69,0.53,1.63,0.37,-0.73,0.13,-0.27,1.21,-0.98,-0.69,0.35,0.16,1.93,-0.95,0.47,1.13,0.91,0.22,-1.64,-0.25,0.89,0.28,-0.63,-1.07
201712,2.28,2.12,2.74,2.17,1.96,3.18,2.86,2.82,3.97,2.43,6.56,3.44,1.96,3.05,1.67,1.70,2.34,2.58,1.36,2.68,2.44,2.01,1.11,-0.23,0.10
201801,6.12,6.87,6.51,9.25,10.18,4.56,5.56,4.93,5.78,5.89,1.56,6.59,6.36,6.37,7.17,5.87,6.49,6.94,5.80,6.09,3.08,5.20,5.47,7.05,8.55
201802,-5.60,-4.33,-3.24,-3.86,-4.63,-4.38,-3.47,-4.11,-2.76,-2.53,-4.08,-3.26,-4.28,-4.47,-4.72,-3.98,-4.46,-4.63,-3.53,-4.84,-5.19,-5.83,-6.22,-5.20,-5.32
201803,-2.43,-0.59,-0.18,0.42,-1.13,-1.41,-0.92,-1.40,1.02,-1.13,-1.43,0.06,-1.92,-0.95,-2.07,-1.80,-0.63,-0.35,0.50,0.67,0.01,0.57,-0.80,-1.26,-2.34
201804,0.97,0.60,0.53,0.40,1.45,2.92,0.36,2.48,0.91,1.59,2.31,2.36,1.70,2.20,2.79,3.89,1.93,0.62,0.44,0.51,1.07,2.37,3.64,3.88,3.16
201805,-1.80,-0.82,-2.42,-1.25,-2.35,-2.48,-2.38,-0.91,-2.62,-0.73,-3.14,-3.20,-2.44,-2.16,-0.35,-1.41,-2.20,-2.47,0.28,-0.14,-3.14,-4.44,-3.11,-2.63,0.21
201806,-2.73,-0.78,-0.52,-1.53,0.87,-3.40,-1.04,-2.75,-1.52,-1.20,-1.15,-0.76,0.01,-0.39,-3.08,-1.31,-1.31,0.76,-0.40,-1.61,0.84,0.60,-2.19,-1.90,-1.22
201807,0.69,0.44,0.32,-0.14,1.46,-0.07,2.57,2.67,-0.84,1.47,1.36,0.12,2.33,1.83,1.06,3.83,1.93,1.38,2.45,2.88,4.60,2.61,3.14,3.18,1.58
201808,-2.41,-1.03,-0.90,-0.90,-1.32,-2.44,-2.63,-1.93,-1.72,0.97,-3.21,-2.44,-1.63,0.54,-0.72,-2.92,-2.18,-0.49,-1.96,1.08,-6.45,-2.35,-2.31,-1.52,-1.29
201809,-2.22,-0.73,-0.37,1.00,-0.11,0.57,-1.30,0.11,-0.89,-0.41,-1.59,-0.63,-0.97,-0.82,-0.06,-0.14,-0.26,-1.80,-1.92,-1.49,-0.59,0.01,0.57,0.95,2.36
201810,-11.64,-8.80,-8.61,-10.29,-10.08,-9.51,-7.20,-7.84,-7.43,-16.12,-8.93,-10.31,-8.74,-8.68,-10.01,-8.47,-9.19,-9.01,-7.89,-10.72,-10.01,-7.48,-4.97,-7.89,-11.01
201811,-2.47,-1.06,-2.62,-2.28,-1.55,-1.59,-3.14,-1.17,-2.32,-3.40,-1.79,-1.05,-4.09,-1.83,-4.66,0.39,-2.57,-3.07,-1.39,-5.61,1.13,-0.48,1.05,-1.11,-4.45
201812,-7.28,-3.80,-1.73,-1.70,-3.01,-7.28,-5.26,-4.42,-4.29,-6.03,-6.60,-4.16,-4.58,-3.86,-4.13,-5.05,-5.38,-4.11,-3.37,-4.08,-8.43,-5.63,-3.14,-2.62,-3.12
201901,7.79,5.95,4.26,5.00,6.23,9.76,9.16,5.12,6.72,6.61,9.71,7.78,7.97,7.60,7.49,10.17,6.50,6.40,6.88,8.86,8.01,6.54,5.11,5.66,5.33
201902,0.66,0.59,0.91,0.64,1.21,1.97,1.48,0.92,0.80,1.67,4.59,2.41,2.73,3.07,1.53,4.49,3.46,2.82,0.74,2.11,3.72,4.14,4.46,2.38,3.01
201903,-1.54,-1.16,-0.08,-0.08,-0.38,-4.53,-1.02,-0.37,0.59,-0.20,-2.29,-0.25,0.20,-1.09,3.34,-5.06,-1.30,0.17,1.93,2.34,-2.21,-1.63,0.31,3.06,3.67
201904,5.50,3.39,2.52,3.64,5.31,7.14,2.76,3.73,3.54,4.54,8.54,5.57,5.75,2.57,2.19,9.08,5.92,1.64,2.71,2.26,7.08,7.91,3.49,2.18,1.27
201905,-6.83,-3.69,-2.28,-1.31,-0.39,-9.12,-5.20,-4.77,-1.26,0.38,-9.88,-4.93,-5.97,-3.03,-0.26,-11.11,-7.45,-5.85,-2.38,-2.73,-12.35,-8.62,-5.22,-2.52,-0.82
201906,2.00,2.44,3.02,2.61,3.97,5.07,2.03,3.32,4.46,1.40,6.23,5.46,5.76,4.35,5.55,7.08,6.10,3.97,5.84,6.17,7.48,5.36,6.81,6.73,5.92
201907,-3.50,-3.07,-3.09,-2.01,-3.17,-4.82,-3.93,-3.09,-3.43,-0.67,-4.33,-4.00,-3.47,-0.62,-0.86,-5.25,-3.12,-3.07,-1.48,-2.31,-2.49,-1.75,-2.64,-2.59,-1.07
201908,-4.43,-3.92,-2.67,-1.46,-3.10,-6.11,-4.06,-3.82,-0.40,-1.44,-4.42,-2.54,-2.61,0.41,-1.41,-3.37,-2.92,-1.21,2.23,-4.21,-3.21,-4.71,-4.27,0.23,-0.12
201909,1.49,0.37,1.59,2.29,2.12,2.74,2.31,1.32,0.64,0.32,4.74,2.09,2.27,1.78,1.69,4.58,3.21,1.42,0.68,1.72,3.36,5.28,3.77,2.08,-0.48
201910,2.29,3.24,3.72,5.12,5.32,3.15,4.78,4.29,5.78,4.75,6.90,5.02,4.56,3.54,3.45,4.33,6.21,2.96,6.53,3.70,3.83,3.66,5.29,2.43,1.39
201911,2.72,2.36,3.25,3.54,3.87,3.79,3.28,3.65,3.36,4.60,2.85,2.64,3.02,4.87,5.07,0.82,3.41,2.92,2.68,3.32,1.27,2.53,0.83,1.98,0.55
201912,5.84,6.35,6.29,7.31,8.12,6.08,6.15,6.83,8.41,7.81,5.42,5.53,4.21,6.12,5.75,2.94,4.09,3.60,5.57,5.26,4.43,3.64,3.52,3.67,4.70
202001,-2.48,-1.08,-0.62,1.15,2.49,-6.46,-2.78,-2.70,0.38,0.11,-4.45,-2.98,-1.70,-2.28,-3.44,-5.82,-3.62,-2.31,-0.59,-1.60,-4.79,-3.74,-2.18,-0.30,-1.47
202002,-10.97,-7.33,-7.80,-9.94,-10.24,-7.37,-9.03,-8.68,-8.85,-9.41,-9.03,-8.59,-7.28,-8.01,-9.34,-9.99,-9.25,-7.93,-10.33,-6.85,-9.04,-10.73,-9.17,-8.50,-6.74
202003,-25.33,-17.73,-18.52,-20.55,-18.62,-24.45,-17.87,-18.93,-22.45,-16.98,-23.81,-20.51,-22.79,-19.21,-20.20,-22.21,-19.72,-14.94,-16.28,-16.31,-21.40,-19.19,-15.47,-6.89,-12.65
202004,16.54,9.96,11.06,10.86,13.02,13.19,9.77,9.32,11.29,13.16,10.29,9.27,6.81,10.84,11.16,8.44,8.52,10.02,9.00,11.39,1.13,6.24,6.16,5.96,7.49
202005,6.05,6.18,4.57,4.48,6.63,3.68,6.09,5.41,6.48,8.76,4.21,4.29,6.61,7.51,7.81,4.43,8.65,6.71,7.09,8.49,2.75,3.50,6.75,6.60,4.62
202006,4.63,3.38,3.79,2.87,5.60,1.54,2.35,1.60,4.30,6.22,2.43,2.77,1.60,2.46,2.57,4.79,1.79,2.86,2.26,2.75,4.56,4.46,3.94,4.57,3.58
202007,4.15,6.06,7.36,6.71,12.02,0.96,2.64,5.98,6.34,12.10,3.75,2.95,4.72,6.93,8.71,-0.75,4.78,8.29,7.46,7.05,-1.33,4.00,3.76,4.42,5.07
202008,6.97,6.15,7.37,6.98,8.87,8.50,5.41,5.32,7.36,11.12,7.20,5.98,4.68,6.63,9.32,9.82,8.76,6.43,5.93,6.34,6.22,4.56,3.69,3.85,4.01
202009,-5.40,-3.03,-2.05,-1.68,-0.25,-6.33,-2.38,-1.68,-3.37,0.00,-6.36,-3.41,-2.13,-1.77,-1.07,-8.45,-3.75,-0.49,0.06,-1.82,-8.20,-3.46,-1.85,-2.03,0.27
202010,-3.73,-2.31,-2.26,-3.31,-1.98,-4.84,-3.96,-3.19,-3.71,-2.15,-3.23,-5.98,-3.74,-4.26,-5.22,-3.73,-5.91,-4.96,-4.64,-4.29,-3.91,-6.74,-4.91,-6.08,-1.59
