TIME_PERIOD,Portfolio,Return
2012-08-31,TDF 2020-12-31,0.006094655653450786
2012-09-30,TDF 2020-12-31,0.022589973265078386
2012-10-31,TDF 2020-12-31,0.02245399130518729
2012-11-30,TDF 2020-12-31,0.016387629862468434
2012-12-31,TDF 2020-12-31,0.0073921738071070974
2013-01-31,TDF 2020-12-31,-0.00833236682552684
2013-02-28,TDF 2020-12-31,0.005983622999930678
2013-03-31,TDF 2020-12-31,0.0009950759759704713
2013-04-30,TDF 2020-12-31,0.04035693971226962
2013-05-31,TDF 2020-12-31,-0.015086496162944859
2013-06-30,TDF 2020-12-31,-0.021426648150637388
2013-07-31,TDF 2020-12-31,0.007906873258949955
2013-08-31,TDF 2020-12-31,0.008985943658923407
2013-09-30,TDF 2020-12-31,0.01521700715871561
2013-10-31,TDF 2020-12-31,0.020378909567948404
2013-11-30,TDF 2020-12-31,0.0037513992219398813
2013-12-31,TDF 2020-12-31,-0.014450320687145817
2014-01-31,TDF 2020-12-31,0.03213159698952069
2014-02-28,TDF 2020-12-31,0.006477713438525782
2014-03-31,TDF 2020-12-31,0.006081787845687534
2014-04-30,TDF 2020-12-31,0.01342843586903551
2014-05-31,TDF 2020-12-31,0.012877001673322418
2014-06-30,TDF 2020-12-31,0.015364832392767947
2014-07-31,TDF 2020-12-31,0.008558563431821082
2014-08-31,TDF 2020-12-31,0.017177614813794477
2014-09-30,TDF 2020-12-31,0.0038996016059304963
2014-10-31,TDF 2020-12-31,0.0035007264789521974
2014-11-30,TDF 2020-12-31,0.010801843667995008
2014-12-31,TDF 2020-12-31,0.006250760632603768
2015-01-31,TDF 2020-12-31,0.009284684836672543
2015-02-28,TDF 2020-12-31,0.006420330559578305
2015-03-31,TDF 2020-12-31,0.002351726926051355
2015-04-30,TDF 2020-12-31,-0.005741064047141317
2015-05-31,TDF 2020-12-31,-0.00805375053707182
2015-06-30,TDF 2020-12-31,-0.012843939932684584
2015-07-31,TDF 2020-12-31,0.01604802492932502
2015-08-31,TDF 2020-12-31,-0.003509279136732839
2015-09-30,TDF 2020-12-31,0.006907434292830478
2015-10-31,TDF 2020-12-31,0.009606651531672209
2015-11-30,TDF 2020-12-31,0.006883274286833738
2015-12-31,TDF 2020-12-31,-0.006284629025863161
2016-01-31,TDF 2020-12-31,0.010765135359848015
2016-02-29,TDF 2020-12-31,0.0036010879078629487
2016-03-31,TDF 2020-12-31,0.0014473674148182054
2016-04-30,TDF 2020-12-31,-0.002920575714020276
2016-05-31,TDF 2020-12-31,0.0035287432486298155
2016-06-30,TDF 2020-12-31,0.006728502164179242
2016-07-31,TDF 2020-12-31,0.0026592030195109846
2016-08-31,TDF 2020-12-31,0.0009071593917565132
2016-09-30,TDF 2020-12-31,0.00159109707465683
2016-10-31,TDF 2020-12-31,-0.008083316485169922
2016-11-30,TDF 2020-12-31,-0.0037925387046136546
2016-12-31,TDF 2020-12-31,0.007003741753972993
2017-01-31,TDF 2020-12-31,-0.008211653793596795
2017-02-28,TDF 2020-12-31,0.0044171540742897735
2017-03-31,TDF 2020-12-31,-0.0023735920452852954
2017-04-30,TDF 2020-12-31,0.0015015654412033877
2017-05-31,TDF 2020-12-31,0.0017148505759912397
2017-06-30,TDF 2020-12-31,-0.0024830015887342747
2017-07-31,TDF 2020-12-31,0.001767946658874391
2017-08-31,TDF 2020-12-31,0.0021898166100009268
2017-09-30,TDF 2020-12-31,-0.0003056645692591719
2017-10-31,TDF 2020-12-31,0.0023184323906340603
2017-11-30,TDF 2020-12-31,0.0005869582306147723
2017-12-31,TDF 2020-12-31,-0.003251165696397565
2018-01-31,TDF 2020-12-31,-0.0022614312958925947
2018-02-28,TDF 2020-12-31,0.0007237598854239537
2018-03-31,TDF 2020-12-31,0.0033674513050979665
2018-04-30,TDF 2020-12-31,-0.0009585667068687311
2018-05-31,TDF 2020-12-31,-0.010368222940934374
2018-06-30,TDF 2020-12-31,0.004293643131638263
2018-07-31,TDF 2020-12-31,-0.0005023507366524563
2018-08-31,TDF 2020-12-31,-0.004288608840200312
2018-09-30,TDF 2020-12-31,0.00013369489600266582
2018-10-31,TDF 2020-12-31,0.0006801207109079758
2018-11-30,TDF 2020-12-31,0.003423605122936997
2018-12-31,TDF 2020-12-31,0.002355192551211988
2019-01-31,TDF 2020-12-31,0.0004340320099679308
2019-02-28,TDF 2020-12-31,-0.0006411700595217524
2019-03-31,TDF 2020-12-31,0.0012006344413361281
2019-04-30,TDF 2020-12-31,-0.0002899353444363622
2019-05-31,TDF 2020-12-31,-0.000052063165881032474
2019-06-30,TDF 2020-12-31,0.0013158360724066836
2019-07-31,TDF 2020-12-31,0.0013055638462233883
2019-08-31,TDF 2020-12-31,0.0018645503604095431
2019-09-30,TDF 2020-12-31,-0.0009681049955039924
2019-10-31,TDF 2020-12-31,-0.0010364585744864446
2019-11-30,TDF 2020-12-31,-0.00022982581680985016
2019-12-31,TDF 2020-12-31,-0.00029233524875113163
2020-01-31,TDF 2020-12-31,-0.0002195138456907107
2020-02-29,TDF 2020-12-31,-0.00027885955733880657
2020-03-31,TDF 2020-12-31,-0.00177646263373481
2020-04-30,TDF 2020-12-31,-0.0003619501925522018
2020-05-31,TDF 2020-12-31,0.00026373141893000116
2020-06-30,TDF 2020-12-31,0.00004842658259981908
2020-07-31,TDF 2020-12-31,-0.0003302458154905829
2020-08-31,TDF 2020-12-31,-0.00028823809008705854
2020-09-30,TDF 2020-12-31,-0.00036406946918699884
2020-10-31,TDF 2020-12-31,-0.0003616094245310557
2020-11-30,TDF 2020-12-31,-0.0005178665399017052
2020-12-31,TDF 2020-12-31,-0.000516891247199606
2011-01-31,TDF 2021-01-31,
2011-02-28,TDF 2021-01-31,0.005359528222249197
2011-03-31,TDF 2021-01-31,-0.00945333222672893
2011-04-30,TDF 2021-01-31,-0.0016826271097140284
2011-05-31,TDF 2021-01-31,0.025778510659444184
2011-06-30,TDF 2021-01-31,-0.007173654428800592
2011-07-31,TDF 2021-01-31,-0.005531297182720915
2011-08-31,TDF 2021-01-31,0.051504872833129774
2011-09-30,TDF 2021-01-31,0.0016840732884308188
2011-10-31,TDF 2021-01-31,-0.028105009212639684
2011-11-30,TDF 2021-01-31,-0.042865396986428966
2011-12-31,TDF 2021-01-31,0.06095332662429516
2012-01-31,TDF 2021-01-31,0.029556558987473808
2012-02-29,TDF 2021-01-31,0.02607772782188691
2012-03-31,TDF 2021-01-31,0.0023755717755851295
2012-04-30,TDF 2021-01-31,0.0006259657128339101
2012-05-31,TDF 2021-01-31,0.015187613797947737
2012-06-30,TDF 2021-01-31,-0.015450084530203733
2012-07-31,TDF 2021-01-31,0.027656470796351217
2012-08-31,TDF 2021-01-31,0.006141616215657897
2012-09-30,TDF 2021-01-31,0.022838163970331796
2012-10-31,TDF 2021-01-31,0.022442204310209473
2012-11-30,TDF 2021-01-31,0.016592417317164456
2012-12-31,TDF 2021-01-31,0.007467422805510823
2013-01-31,TDF 2021-01-31,-0.008412763937930513
2013-02-28,TDF 2021-01-31,0.005956734241779003
2013-03-31,TDF 2021-01-31,0.0010725407987708868
2013-04-30,TDF 2021-01-31,0.0406785183622968
2013-05-31,TDF 2021-01-31,-0.015265091056120197
2013-06-30,TDF 2021-01-31,-0.021596562312676593
2013-07-31,TDF 2021-01-31,0.007794095536081747
2013-08-31,TDF 2021-01-31,0.009073166312090507
2013-09-30,TDF 2021-01-31,0.01533226424133404
2013-10-31,TDF 2021-01-31,0.020513862006137407
2013-11-30,TDF 2021-01-31,0.003696536917638661
2013-12-31,TDF 2021-01-31,-0.014583467072446815
2014-01-31,TDF 2021-01-31,0.03246858872147575
2014-02-28,TDF 2021-01-31,0.006565596267907861
2014-03-31,TDF 2021-01-31,0.006136759521923959
2014-04-30,TDF 2021-01-31,0.013581112501505175
2014-05-31,TDF 2021-01-31,0.013089932423571685
2014-06-30,TDF 2021-01-31,0.015557338763430476
2014-07-31,TDF 2021-01-31,0.008732892471558173
2014-08-31,TDF 2021-01-31,0.01757831212484948
2014-09-30,TDF 2021-01-31,0.0038756906079899646
2014-10-31,TDF 2021-01-31,0.0036874053071046086
2014-11-30,TDF 2021-01-31,0.011139957782105522
2014-12-31,TDF 2021-01-31,0.006441102644991565
2015-01-31,TDF 2021-01-31,0.009598094375470273
2015-02-28,TDF 2021-01-31,0.006481252144283483
2015-03-31,TDF 2021-01-31,0.002443943344681418
2015-04-30,TDF 2021-01-31,-0.005904542772324098
2015-05-31,TDF 2021-01-31,-0.008375237018550509
2015-06-30,TDF 2021-01-31,-0.013223909199430657
2015-07-31,TDF 2021-01-31,0.016411172567758595
2015-08-31,TDF 2021-01-31,-0.0035866796174823068
2015-09-30,TDF 2021-01-31,0.007100125961794032
2015-10-31,TDF 2021-01-31,0.00977222602697462
2015-11-30,TDF 2021-01-31,0.007047210546864492
2015-12-31,TDF 2021-01-31,-0.006479520160756864
2016-01-31,TDF 2021-01-31,0.0110691077552453
2016-02-29,TDF 2021-01-31,0.0037385027552522903
2016-03-31,TDF 2021-01-31,0.0015629285913698974
2016-04-30,TDF 2021-01-31,-0.0030729662211256103
2016-05-31,TDF 2021-01-31,0.0036845713957535733
2016-06-30,TDF 2021-01-31,0.006950814451293287
2016-07-31,TDF 2021-01-31,0.0027823760915703854
2016-08-31,TDF 2021-01-31,0.0009470607774379063
2016-09-30,TDF 2021-01-31,0.0016590942042662997
2016-10-31,TDF 2021-01-31,-0.00834876889906971
2016-11-30,TDF 2021-01-31,-0.004005942916829115
2016-12-31,TDF 2021-01-31,0.007124673229083144
2017-01-31,TDF 2021-01-31,-0.00850798177363488
2017-02-28,TDF 2021-01-31,0.004621936342943366
2017-03-31,TDF 2021-01-31,-0.0024062256053719398
2017-04-30,TDF 2021-01-31,0.0015733141598775768
2017-05-31,TDF 2021-01-31,0.00182754595505527
2017-06-30,TDF 2021-01-31,-0.0026104851056643445
2017-07-31,TDF 2021-01-31,0.0017997837556802923
2017-08-31,TDF 2021-01-31,0.00233151804682621
2017-09-30,TDF 2021-01-31,-0.0003661546795293908
2017-10-31,TDF 2021-01-31,0.002472747426448707
2017-11-30,TDF 2021-01-31,0.0006259063219706144
2017-12-31,TDF 2021-01-31,-0.0033786484248271003
2018-01-31,TDF 2021-01-31,-0.0023726179713055603
2018-02-28,TDF 2021-01-31,0.0007469654988568862
2018-03-31,TDF 2021-01-31,0.003587342890969789
2018-04-30,TDF 2021-01-31,-0.0009685868167268829
2018-05-31,TDF 2021-01-31,-0.0106669117122613
2018-06-30,TDF 2021-01-31,0.0044862081827415695
2018-07-31,TDF 2021-01-31,-0.0005158550705158232
2018-08-31,TDF 2021-01-31,-0.004473196497056253
2018-09-30,TDF 2021-01-31,0.00010174915708882748
2018-10-31,TDF 2021-01-31,0.0006783035624229669
2018-11-30,TDF 2021-01-31,0.0035962176306370643
2018-12-31,TDF 2021-01-31,0.002529128595582505
2019-01-31,TDF 2021-01-31,0.0005519344203022941
2019-02-28,TDF 2021-01-31,-0.0006556502447455266
2019-03-31,TDF 2021-01-31,0.001288766822756912
2019-04-30,TDF 2021-01-31,-0.00026386641054540916
2019-05-31,TDF 2021-01-31,-0.000045715585618467685
2019-06-30,TDF 2021-01-31,0.001454503361477133
2019-07-31,TDF 2021-01-31,0.0014480450545113525
2019-08-31,TDF 2021-01-31,0.002064394403439086
2019-09-30,TDF 2021-01-31,-0.0010264379498928873
2019-10-31,TDF 2021-01-31,-0.0011055067498368213
2019-11-30,TDF 2021-01-31,-0.00021942646774994167
2019-12-31,TDF 2021-01-31,-0.0003105690050547629
2020-01-31,TDF 2021-01-31,-0.0001488190195618106
2020-02-29,TDF 2021-01-31,-0.0002681369310186492
2020-03-31,TDF 2021-01-31,-0.0019621720663741287
2020-04-30,TDF 2021-01-31,-0.0003619002881794236
2020-05-31,TDF 2021-01-31,0.00036399449685745906
2020-06-30,TDF 2021-01-31,0.00013535946311010865
2020-07-31,TDF 2021-01-31,-0.0003301493421107708
2020-08-31,TDF 2021-01-31,-0.0002510017273794036
2020-09-30,TDF 2021-01-31,-0.00033832251573739854
2020-10-31,TDF 2021-01-31,-0.0003045028274875386
2020-11-30,TDF 2021-01-31,-0.0005153620643897848
2020-12-31,TDF 2021-01-31,-0.0004652641418459644
2021-01-31,TDF 2021-01-31,-0.0005697339133781242
2011-02-28,TDF 2021-02-28,
2011-03-31,TDF 2021-02-28,-0.009586079317457532
2011-04-30,TDF 2021-02-28,-0.0015806629863542865
2011-05-31,TDF 2021-02-28,0.025956582372516326
2011-06-30,TDF 2021-02-28,-0.007283660292157716
2011-07-31,TDF 2021-02-28,-0.005623778462131111
2011-08-31,TDF 2021-02-28,0.05160370934739714
2011-09-30,TDF 2021-02-28,0.0017394390237622818
2011-10-31,TDF 2021-02-28,-0.028448364796099083
2011-11-30,TDF 2021-02-28,-0.04303115848027516
2011-12-31,TDF 2021-02-28,0.0612834351448792
2012-01-31,TDF 2021-02-28,0.02964769863563928
2012-02-29,TDF 2021-02-28,0.02629638007406529
2012-03-31,TDF 2021-02-28,0.002440644621371452
2012-04-30,TDF 2021-02-28,0.0005842504266656338
2012-05-31,TDF 2021-02-28,0.015543712431013039
2012-06-30,TDF 2021-02-28,-0.015810974116035503
2012-07-31,TDF 2021-02-28,0.02782328163229916
2012-08-31,TDF 2021-02-28,0.006191746828991099
2012-09-30,TDF 2021-02-28,0.02308612965765732
2012-10-31,TDF 2021-02-28,0.022424791433478485
2012-11-30,TDF 2021-02-28,0.01679747435536215
2012-12-31,TDF 2021-02-28,0.007544484831279322
2013-01-31,TDF 2021-02-28,-0.008493059584511764
2013-02-28,TDF 2021-02-28,0.005927895348564296
2013-03-31,TDF 2021-02-28,0.001153482411259063
2013-04-30,TDF 2021-02-28,0.04099767329601083
2013-05-31,TDF 2021-02-28,-0.015443813018591181
2013-06-30,TDF 2021-02-28,-0.02176400783519467
2013-07-31,TDF 2021-02-28,0.007680203084942011
2013-08-31,TDF 2021-02-28,0.009158192702827722
2013-09-30,TDF 2021-02-28,0.015442975127532281
2013-10-31,TDF 2021-02-28,0.020645782278051597
2013-11-30,TDF 2021-02-28,0.00364114548400495
2013-12-31,TDF 2021-02-28,-0.014710262263445548
2014-01-31,TDF 2021-02-28,0.032799903874040914
2014-02-28,TDF 2021-02-28,0.006653211849168877
2014-03-31,TDF 2021-02-28,0.006193305126615799
2014-04-30,TDF 2021-02-28,0.013730393983030931
2014-05-31,TDF 2021-02-28,0.0132991162475672
2014-06-30,TDF 2021-02-28,0.015746126121385616
2014-07-31,TDF 2021-02-28,0.00890752127436879
2014-08-31,TDF 2021-02-28,0.017979724383576735
2014-09-30,TDF 2021-02-28,0.003847733961769238
2014-10-31,TDF 2021-02-28,0.003873786413599054
2014-11-30,TDF 2021-02-28,0.011479269367534862
2014-12-31,TDF 2021-02-28,0.006634095485397612
2015-01-31,TDF 2021-02-28,0.009918800314396872
2015-02-28,TDF 2021-02-28,0.006541324411558377
2015-03-31,TDF 2021-02-28,0.0025401245128305805
2015-04-30,TDF 2021-02-28,-0.006071163108821172
2015-05-31,TDF 2021-02-28,-0.008700037608664115
2015-06-30,TDF 2021-02-28,-0.013610257723716273
2015-07-31,TDF 2021-02-28,0.016775829648625146
2015-08-31,TDF 2021-02-28,-0.0036646419302316215
2015-09-30,TDF 2021-02-28,0.0072940923109314
2015-10-31,TDF 2021-02-28,0.009934643158983876
2015-11-30,TDF 2021-02-28,0.00720974430889632
2015-12-31,TDF 2021-02-28,-0.006676448900469572
2016-01-31,TDF 2021-02-28,0.011374744002559858
2016-02-29,TDF 2021-02-28,0.00387771714120827
2016-03-31,TDF 2021-02-28,0.0016805116249571323
2016-04-30,TDF 2021-02-28,-0.0032285293312592812
2016-05-31,TDF 2021-02-28,0.0038438705077632946
2016-06-30,TDF 2021-02-28,0.007176461158670207
2016-07-31,TDF 2021-02-28,0.002905458383956917
2016-08-31,TDF 2021-02-28,0.0009869646424856442
2016-09-30,TDF 2021-02-28,0.001726927898744621
2016-10-31,TDF 2021-02-28,-0.008615915830901955
2016-11-30,TDF 2021-02-28,-0.004223706206065869
2016-12-31,TDF 2021-02-28,0.007240035439942315
2017-01-31,TDF 2021-02-28,-0.00880835365275261
2017-02-28,TDF 2021-02-28,0.004831165924247995
2017-03-31,TDF 2021-02-28,-0.002439524496752623
2017-04-30,TDF 2021-02-28,0.001648056520784877
2017-05-31,TDF 2021-02-28,0.0019436914380562263
2017-06-30,TDF 2021-02-28,-0.0027409275845182136
2017-07-31,TDF 2021-02-28,0.001829946840873439
2017-08-31,TDF 2021-02-28,0.0024755678607111488
2017-09-30,TDF 2021-02-28,-0.0004340180601817778
2017-10-31,TDF 2021-02-28,0.0026324234839739764
2017-11-30,TDF 2021-02-28,0.0006654810581664638
2017-12-31,TDF 2021-02-28,-0.003505196500690951
2018-01-31,TDF 2021-02-28,-0.0024863609785898163
2018-02-28,TDF 2021-02-28,0.0007682675905100274
2018-03-31,TDF 2021-02-28,0.0038118143623750993
2018-04-30,TDF 2021-02-28,-0.000978731451288978
2018-05-31,TDF 2021-02-28,-0.01095306859924742
2018-06-30,TDF 2021-02-28,0.004677668505595721
2018-07-31,TDF 2021-02-28,-0.0005301429106818302
2018-08-31,TDF 2021-02-28,-0.004657129357430033
2018-09-30,TDF 2021-02-28,0.0000676192165136255
2018-10-31,TDF 2021-02-28,0.0006745708783587788
2018-11-30,TDF 2021-02-28,0.00376768256733339
2018-12-31,TDF 2021-02-28,0.002703138910433658
2019-01-31,TDF 2021-02-28,0.0006766267930516134
2019-02-28,TDF 2021-02-28,-0.0006699564500627379
2019-03-31,TDF 2021-02-28,0.0013808651316052367
2019-04-30,TDF 2021-02-28,-0.00023607213006312567
2019-05-31,TDF 2021-02-28,-0.00003653813956122266
2019-06-30,TDF 2021-02-28,0.0015990284770414928
2019-07-31,TDF 2021-02-28,0.0015952624584285844
2019-08-31,TDF 2021-02-28,0.0022632562492344104
2019-09-30,TDF 2021-02-28,-0.0010856487116537197
2019-10-31,TDF 2021-02-28,-0.0011775549164379508
2019-11-30,TDF 2021-02-28,-0.00021128378093690853
2019-12-31,TDF 2021-02-28,-0.0003325920203217662
2020-01-31,TDF 2021-02-28,-0.00006994726735362857
2020-02-29,TDF 2021-02-28,-0.00025850747976001047
2020-03-31,TDF 2021-02-28,-0.0021502891772300823
2020-04-30,TDF 2021-02-28,-0.0003653348463945827
2020-05-31,TDF 2021-02-28,0.00046986683501436846
2020-06-30,TDF 2021-02-28,0.0002266097524100015
2020-07-31,TDF 2021-02-28,-0.00033163791456582034
2020-08-31,TDF 2021-02-28,-0.0002142745827268627
2020-09-30,TDF 2021-02-28,-0.0003125167767819479
2020-10-31,TDF 2021-02-28,-0.000244727075090672
2020-11-30,TDF 2021-02-28,-0.0005109652590949541
2020-12-31,TDF 2021-02-28,-0.0004231611794223525
2021-01-31,TDF 2021-02-28,-0.0006577646493020177
2021-02-28,TDF 2021-02-28,-0.0004733841595768334
2011-03-31,TDF 2021-03-31,
2011-04-30,TDF 2021-03-31,-0.0014769395241378833
2011-05-31,TDF 2021-03-31,0.02613382753248194
2011-06-30,TDF 2021-03-31,-0.007393059822854529
2011-07-31,TDF 2021-03-31,-0.005716243898692284
2011-08-31,TDF 2021-03-31,0.051698544841796555
2011-09-30,TDF 2021-03-31,0.0017963898641362786
2011-10-31,TDF 2021-03-31,-0.028791388358115358
2011-11-30,TDF 2021-03-31,-0.043195817933194915
2011-12-31,TDF 2021-03-31,0.06161167323846237
2012-01-31,TDF 2021-03-31,0.02973936240171396
2012-02-29,TDF 2021-03-31,0.02651533394959831
2012-03-31,TDF 2021-03-31,0.0025060095154814206
2012-04-30,TDF 2021-03-31,0.0005423822257093714
2012-05-31,TDF 2021-03-31,0.01590040044352583
2012-06-30,TDF 2021-03-31,-0.016172081920598217
2012-07-31,TDF 2021-03-31,0.02798614709336531
2012-08-31,TDF 2021-03-31,0.006244928810129955
2012-09-30,TDF 2021-03-31,0.02333388605156947
2012-10-31,TDF 2021-03-31,0.02240195094783401
2012-11-30,TDF 2021-03-31,0.01700274988103303
2012-12-31,TDF 2021-03-31,0.007623358325892027
2013-01-31,TDF 2021-03-31,-0.008573275800715275
2013-02-28,TDF 2021-03-31,0.005897163180272399
2013-03-31,TDF 2021-03-31,0.0012378102981970682
2013-04-30,TDF 2021-03-31,0.04131449005938047
2013-05-31,TDF 2021-03-31,-0.015622660674333006
2013-06-30,TDF 2021-03-31,-0.021929052775172937
2013-07-31,TDF 2021-03-31,0.007565261424124109
2013-08-31,TDF 2021-03-31,0.00924109245570658
2013-09-30,TDF 2021-03-31,0.015549236466564025
2013-10-31,TDF 2021-03-31,0.02077473530921025
2013-11-30,TDF 2021-03-31,0.0035852703174013368
2013-12-31,TDF 2021-03-31,-0.014830800112297201
2014-01-31,TDF 2021-03-31,0.033125677052242314
2014-02-28,TDF 2021-03-31,0.0067405601382731955
2014-03-31,TDF 2021-03-31,0.006251438879055664
2014-04-30,TDF 2021-03-31,0.013876360206760538
2014-05-31,TDF 2021-03-31,0.013504547879938981
2014-06-30,TDF 2021-03-31,0.01593118059787049
2014-07-31,TDF 2021-03-31,0.009082410297002083
2014-08-31,TDF 2021-03-31,0.018381747281746418
2014-09-30,TDF 2021-03-31,0.0038157713911159477
2014-10-31,TDF 2021-03-31,0.004059753353160558
2014-11-30,TDF 2021-03-31,0.011819548291075843
2014-12-31,TDF 2021-03-31,0.0068296764827090566
2015-01-31,TDF 2021-03-31,0.010246723406458814
2015-02-28,TDF 2021-03-31,0.006600590080609299
2015-03-31,TDF 2021-03-31,0.0026402880002211683
2015-04-30,TDF 2021-03-31,-0.006240921575831013
2015-05-31,TDF 2021-03-31,-0.009028014495196083
2015-06-30,TDF 2021-03-31,-0.014002975256431079
2015-07-31,TDF 2021-03-31,0.01714196349867029
2015-08-31,TDF 2021-03-31,-0.003743169142757854
2015-09-30,TDF 2021-03-31,0.007489280854451197
2015-10-31,TDF 2021-03-31,0.010094018239229275
2015-11-30,TDF 2021-03-31,0.0073707338055550185
2015-12-31,TDF 2021-03-31,-0.006875307683990364
2016-01-31,TDF 2021-03-31,0.011681973244124044
2016-02-29,TDF 2021-03-31,0.004018665866601523
2016-03-31,TDF 2021-03-31,0.0017999925049763726
2016-04-30,TDF 2021-03-31,-0.0033871965204910442
2016-05-31,TDF 2021-03-31,0.0040065203480328685
2016-06-30,TDF 2021-03-31,0.007405474213065537
2016-07-31,TDF 2021-03-31,0.0030284027642860463
2016-08-31,TDF 2021-03-31,0.001026806541771816
2016-09-30,TDF 2021-03-31,0.001794483057711295
2016-10-31,TDF 2021-03-31,-0.008884684826135957
2016-11-30,TDF 2021-03-31,-0.004445646217791965
2016-12-31,TDF 2021-03-31,0.007349860155081414
2017-01-31,TDF 2021-03-31,-0.009112577680190434
2017-02-28,TDF 2021-03-31,0.0050446387642256495
2017-03-31,TDF 2021-03-31,-0.002473569737665644
2017-04-30,TDF 2021-03-31,0.0017257842984733716
2017-05-31,TDF 2021-03-31,0.0020631747409709717
2017-06-30,TDF 2021-03-31,-0.002874180867770827
2017-07-31,TDF 2021-03-31,0.0018584715115223555
2017-08-31,TDF 2021-03-31,0.0026218334956302366
2017-09-30,TDF 2021-03-31,-0.000509265249335106
2017-10-31,TDF 2021-03-31,0.0027973454449228435
2017-11-30,TDF 2021-03-31,0.0007056736715692788
2017-12-31,TDF 2021-03-31,-0.003630622400179322
2018-01-31,TDF 2021-03-31,-0.0026024198139819104
2018-02-28,TDF 2021-03-31,0.0007876848147290946
2018-03-31,TDF 2021-03-31,0.004040680307240624
2018-04-30,TDF 2021-03-31,-0.0009890477845718002
2018-05-31,TDF 2021-03-31,-0.011226389261322776
2018-06-30,TDF 2021-03-31,0.004867845991627129
2018-07-31,TDF 2021-03-31,-0.0005452289291468191
2018-08-31,TDF 2021-03-31,-0.004840180131671281
2018-09-30,TDF 2021-03-31,0.00003142738378032652
2018-10-31,TDF 2021-03-31,0.0006690468542457876
2018-11-30,TDF 2021-03-31,0.003937795896050581
2018-12-31,TDF 2021-03-31,0.002876879318193629
2019-01-31,TDF 2021-03-31,0.0008080237206798138
2019-02-28,TDF 2021-03-31,-0.0006840792422600013
2019-03-31,TDF 2021-03-31,0.001477099768197769
2019-04-30,TDF 2021-03-31,-0.00020657044285539523
2019-05-31,TDF 2021-03-31,-0.000024209546905425642
2019-06-30,TDF 2021-03-31,0.0017494407963661144
2019-07-31,TDF 2021-03-31,0.0017471244752689733
2019-08-31,TDF 2021-03-31,0.0024603896752967555
2019-09-30,TDF 2021-03-31,-0.0011455020830494125
2019-10-31,TDF 2021-03-31,-0.001252486273881389
2019-11-30,TDF 2021-03-31,-0.00020561110089643234
2019-12-31,TDF 2021-03-31,-0.0003582670079397491
2020-01-31,TDF 2021-03-31,0.000017068229365488472
2020-02-29,TDF 2021-03-31,-0.0002500188456024786
2020-03-31,TDF 2021-03-31,-0.0023400114163212057
2020-04-30,TDF 2021-03-31,-0.0003729629862170033
2020-05-31,TDF 2021-03-31,0.0005814505335728612
2020-06-30,TDF 2021-03-31,0.0003217289570670041
2020-07-31,TDF 2021-03-31,-0.0003337638424776548
2020-08-31,TDF 2021-03-31,-0.0001788730107138855
2020-09-30,TDF 2021-03-31,-0.0002863718027091236
2020-10-31,TDF 2021-03-31,-0.00018205142623070933
2020-11-30,TDF 2021-03-31,-0.0005049891810600588
2020-12-31,TDF 2021-03-31,-0.00038947377900049116
2021-01-31,TDF 2021-03-31,-0.0007379824940180091
2021-02-28,TDF 2021-03-31,-0.0005012461181475046
2021-03-31,TDF 2021-03-31,-0.0004460879970855835
2011-04-30,TDF 2021-04-30,
2011-05-31,TDF 2021-04-30,0.02631028483760319
2011-06-30,TDF 2021-04-30,-0.007501877530514484
2011-07-31,TDF 2021-04-30,-0.005808690151116991
2011-08-31,TDF 2021-04-30,0.05178954826037279
2011-09-30,TDF 2021-04-30,0.0018548765543610441
2011-10-31,TDF 2021-04-30,-0.029134080875323196
2011-11-30,TDF 2021-04-30,-0.043359428565696904
2011-12-31,TDF 2021-04-30,0.061938121230881334
2012-01-31,TDF 2021-04-30,0.029831534996666964
2012-02-29,TDF 2021-04-30,0.026734572039666938
2012-03-31,TDF 2021-04-30,0.0025716549630368287
2012-04-30,TDF 2021-04-30,0.0005003756858562309
2012-05-31,TDF 2021-04-30,0.016257659766419744
2012-06-30,TDF 2021-04-30,-0.01653338242459301
2012-07-31,TDF 2021-04-30,0.02814521499269779
2012-08-31,TDF 2021-04-30,0.006301046396550918
2012-09-30,TDF 2021-04-30,0.023581448112625143
2012-10-31,TDF 2021-04-30,0.02237387690654209
2012-11-30,TDF 2021-04-30,0.01720819632932832
2012-12-31,TDF 2021-04-30,0.007704038162476432
2013-01-31,TDF 2021-04-30,-0.008653432833132831
2013-02-28,TDF 2021-04-30,0.005864593979249004
2013-03-31,TDF 2021-04-30,0.0013254338877321504
2013-04-30,TDF 2021-04-30,0.041629052507205756
2013-05-31,TDF 2021-04-30,-0.015801632361608926
2013-06-30,TDF 2021-04-30,-0.02209176518049874
2013-07-31,TDF 2021-04-30,0.00744933260030093
2013-08-31,TDF 2021-04-30,0.009321934678045046
2013-09-30,TDF 2021-04-30,0.015651146883007037
2013-10-31,TDF 2021-04-30,0.020900786510730466
2013-11-30,TDF 2021-04-30,0.0035289543454004395
2013-12-31,TDF 2021-04-30,-0.014945180795793656
2014-01-31,TDF 2021-04-30,0.03344604508883493
2014-02-28,TDF 2021-04-30,0.006827641738554248
2014-03-31,TDF 2021-04-30,0.006311170214041511
2014-04-30,TDF 2021-04-30,0.01401909246541707
2014-05-31,TDF 2021-04-30,0.013706230015420342
2014-06-30,TDF 2021-04-30,0.016112494838342
2014-07-31,TDF 2021-04-30,0.009257522076778164
