DateId,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
200509,-1.13,0.35,1.75,-0.57,0.86,3.47
200510,-3.70,-2.59,-3.09,-0.04,-1.99,-3.03
200511,4.78,4.08,5.12,3.51,4.06,3.85
200512,-0.11,-0.29,0.01,-0.38,-0.21,1.06
200601,8.51,6.24,10.83,2.83,1.38,5.56
200602,-0.42,0.85,-1.15,0.87,0.87,-1.96
200603,3.21,4.05,5.28,2.22,0.55,2.66
200604,-0.25,-0.06,0.79,0.98,1.30,1.14
200605,-4.16,-4.09,-6.93,-1.01,-3.02,-5.57
200606,-2.29,0.20,-0.56,-0.67,0.42,0.70
200607,-3.72,-2.34,-5.01,0.32,0.98,-2.48
200608,4.48,2.67,1.62,4.17,2.70,0.31
200609,1.66,0.97,0.66,3.07,2.30,2.11
200610,6.21,5.14,5.49,3.98,2.72,4.19
200611,3.72,2.19,2.39,3.06,1.48,2.32
200612,0.21,0.84,0.69,-0.06,1.89,1.04
200701,2.03,1.03,2.10,1.99,1.54,2.27
200702,-0.06,-0.46,-0.65,-0.62,-1.45,-2.62
200703,0.04,1.25,1.85,-0.43,0.42,2.90
200704,1.95,1.52,2.84,5.09,4.16,3.88
200705,4.09,4.29,2.91,3.52,3.29,4.04
200706,-1.78,-0.80,-0.82,-1.56,-1.73,-1.49
200707,-7.63,-5.17,-4.95,-4.48,-3.40,-1.48
200708,1.36,1.36,1.01,1.91,1.05,2.20
200709,-0.26,0.38,3.93,1.54,3.14,6.21
200710,-0.87,2.27,3.94,-1.39,2.46,3.86
200711,-8.27,-6.56,-7.79,-6.12,-3.41,-4.37
200712,-2.44,-0.81,1.03,-7.41,-1.44,2.23
200801,-3.04,-6.36,-10.61,-1.28,-3.80,-9.20
200802,-5.99,-3.51,-2.39,-9.47,-3.57,-0.80
200803,-2.52,1.43,-0.97,-6.76,-0.55,0.19
200804,2.79,2.85,4.51,8.75,2.36,6.37
200805,3.93,3.97,4.96,-2.86,1.34,2.89
200806,-15.60,-9.83,-5.15,-19.33,-10.19,-4.35
200807,4.89,3.98,1.95,3.51,1.59,-3.59
200808,7.52,4.60,0.63,2.05,2.68,-0.03
200809,-9.82,-6.57,-9.93,-13.26,-6.18,-11.44
200810,-25.59,-20.80,-18.94,-23.79,-15.64,-14.70
200811,-17.09,-13.63,-9.79,-14.51,-4.60,-7.25
200812,9.59,5.26,4.52,4.95,2.26,-0.15
200901,-7.79,-9.81,-12.14,-7.48,-8.10,-7.86
200902,-16.09,-12.23,-11.94,-13.87,-10.17,-9.31
200903,18.59,11.38,7.64,18.72,10.68,6.01
200904,46.43,22.43,8.86,33.50,13.92,2.38
200905,15.04,3.53,1.33,14.35,5.92,2.99
200906,-0.36,3.03,3.05,-6.04,0.69,1.44
200907,14.31,10.18,8.03,10.96,7.87,6.15
200908,11.32,3.60,-0.30,8.52,3.40,1.94
200909,10.80,5.65,4.85,7.01,3.58,3.22
200910,-7.87,-5.66,-8.37,-6.89,-1.13,-1.39
200911,2.14,2.17,3.34,6.29,5.70,5.87
200912,8.53,7.31,9.55,-0.47,3.59,4.50
201001,-0.70,-3.48,-4.49,-0.22,-3.29,-7.09
201002,3.06,4.12,6.57,1.54,3.55,5.41
201003,8.32,7.56,9.37,4.45,5.86,10.54
201004,5.79,5.89,8.27,1.04,0.86,4.89
201005,-7.96,-6.89,-7.93,-7.77,-7.88,-8.20
201006,-7.52,-6.60,-10.36,-4.19,-5.66,-6.75
201007,5.98,6.37,8.85,7.30,6.46,8.00
201008,-7.79,-7.49,-7.12,-4.07,-4.66,-4.67
201009,13.31,12.18,13.34,8.81,8.58,11.54
201010,3.60,3.49,4.42,2.15,4.26,4.25
201011,2.26,2.65,4.58,-0.40,-0.30,2.74
201012,10.85,8.26,7.23,7.97,6.04,5.59
201101,-0.63,0.24,0.45,2.72,2.38,1.03
201102,3.83,5.12,5.97,1.76,4.67,3.38
201103,-0.39,2.90,4.34,-0.81,0.44,1.35
201104,1.56,2.59,2.12,2.88,3.35,2.42
201105,-2.13,-1.32,-2.02,-0.58,-1.12,-1.89
201106,-3.63,-1.54,-1.54,-2.58,-1.52,-1.04
201107,-4.36,-3.94,-3.11,-1.50,-2.45,-2.34
201108,-9.98,-7.77,-9.95,-6.36,-4.66,-6.93
201109,-10.65,-9.97,-13.31,-7.43,-6.15,-9.58
201110,15.48,15.10,17.42,14.74,10.48,10.00
201111,-2.64,-0.16,0.27,-4.03,-0.09,0.84
201112,-0.45,1.32,0.13,-2.58,1.59,0.49
201201,11.96,6.44,6.33,12.94,5.09,2.55
201202,3.31,2.52,3.82,5.54,4.13,4.53
201203,1.83,2.98,3.00,2.75,2.30,4.20
201204,-3.32,-1.57,-0.56,-4.42,-0.93,0.27
201205,-10.02,-5.88,-5.17,-12.16,-6.46,-4.11
201206,6.11,4.74,4.16,3.38,4.73,3.13
201207,-4.19,-1.13,-0.35,-0.67,1.03,1.50
201208,4.86,2.51,3.29,4.45,3.45,1.32
201209,4.08,3.16,3.60,4.27,2.33,2.49
201210,-3.24,-2.36,-0.94,-0.34,-1.69,-2.53
201211,1.04,0.81,0.80,-0.22,0.67,1.07
201212,4.90,3.43,2.53,3.83,0.74,0.34
201301,6.22,5.93,6.67,7.59,5.96,3.50
201302,0.91,1.21,1.38,-0.34,1.57,1.65
201303,4.00,5.01,6.18,3.54,3.57,5.20
201304,-0.27,-1.00,-0.12,1.49,1.78,1.77
201305,7.70,4.22,4.86,3.57,2.35,2.40
201306,-0.23,0.38,0.44,-2.66,-0.44,-2.47
201307,7.18,7.27,8.36,4.76,5.09,7.06
201308,-3.22,-2.96,-2.36,-2.26,-2.79,-3.05
201309,5.02,5.86,7.49,1.90,4.00,5.47
201310,2.17,3.77,2.06,3.47,5.17,3.62
201311,4.74,5.05,4.55,2.40,3.15,3.36
201312,2.95,1.76,2.83,2.86,2.44,3.02
201401,-2.72,-3.66,-2.61,-4.97,-3.28,-1.86
201402,4.00,3.73,5.41,3.71,4.24,6.56
201403,0.49,1.57,-1.29,2.17,1.61,-2.60
201404,-2.62,-2.99,-5.26,2.68,0.76,-2.32
201405,0.54,0.87,-0.46,0.64,2.36,3.43
201406,5.21,5.22,6.17,2.61,1.93,2.95
201407,-6.35,-5.45,-5.88,-0.55,-2.28,-1.37
201408,4.09,4.39,5.55,4.23,4.11,4.44
201409,-6.57,-4.92,-5.43,-1.81,-1.57,-1.75
201410,5.70,7.81,4.29,1.32,2.56,2.30
201411,-0.62,-0.27,0.25,2.88,2.26,3.38
201412,1.49,3.08,2.51,-1.78,0.46,-0.74
201501,-7.38,-4.53,-1.79,-3.32,-4.69,-1.42
201502,9.23,6.20,5.69,8.17,6.22,5.50
201503,-0.63,1.67,2.46,-2.94,-1.65,-0.62
201504,2.91,-2.26,-4.37,5.89,2.13,-1.37
201505,-0.85,0.97,4.51,-2.79,1.15,3.20
201506,-0.77,1.36,2.36,-3.82,-1.86,-0.93
201507,-8.75,-1.35,0.30,-7.36,2.54,3.52
201508,-4.63,-4.42,-6.77,-4.22,-6.28,-6.41
201509,-11.86,-4.45,-4.74,-5.81,-2.20,-2.45
201510,8.75,5.88,4.23,8.53,8.25,6.68
201511,2.94,3.56,4.76,-1.98,0.53,0.77
201512,-6.54,-4.65,-4.99,-5.67,-2.34,-0.54
201601,-12.34,-9.28,-9.97,-6.13,-5.46,-5.30
201602,3.21,1.38,-1.75,1.73,1.28,-2.02
201603,12.84,8.68,6.12,9.36,7.26,6.00
201604,6.60,1.98,1.94,6.76,1.50,-0.54
201605,-0.11,1.73,1.69,1.05,1.58,2.20
201606,-1.94,-1.01,0.72,-3.30,-1.59,2.43
201607,7.48,5.98,5.00,7.16,4.00,3.02
201608,3.64,2.48,0.68,2.76,0.92,-1.10
201609,2.59,1.38,1.88,-0.86,0.26,0.37
201610,-7.32,-3.69,-4.96,-1.32,-1.42,-2.66
201611,11.56,13.08,10.11,9.57,4.05,1.48
201612,1.73,4.06,1.17,1.24,2.25,1.25
201701,1.84,-0.46,0.55,2.42,1.98,1.84
201702,2.68,1.39,1.14,4.23,3.69,2.74
201703,1.47,0.99,-0.25,-0.14,0.54,-0.36
201704,0.47,1.94,1.10,0.59,1.40,0.93
201705,-2.73,-2.24,-2.49,0.04,1.12,2.79
201706,3.87,3.86,4.51,1.11,0.67,0.26
201707,-0.01,0.37,1.22,1.54,0.94,3.56
201708,-3.44,-1.21,-0.45,-2.21,0.57,1.43
201709,7.60,7.85,7.03,3.69,2.39,1.56
201710,-1.98,0.54,1.33,-0.76,1.65,4.35
201711,3.30,3.27,2.69,4.58,2.87,3.30
201712,1.02,-1.12,0.99,3.36,1.66,0.29
201801,1.71,2.17,4.00,2.64,4.21,8.52
201802,-5.28,-3.18,-3.32,-6.94,-4.48,-1.55
201803,0.55,1.58,0.40,-0.66,-2.27,-2.91
201804,1.98,0.66,1.02,-1.08,0.35,0.77
201805,5.59,4.92,9.07,-0.46,2.35,3.88
201806,2.27,0.39,1.07,2.97,0.38,-0.36
201807,1.25,1.99,1.32,4.64,4.61,1.72
201808,2.63,2.99,6.34,0.75,1.61,7.65
201809,-2.03,-2.79,-2.48,0.42,0.27,0.72
201810,-11.41,-9.44,-11.90,-5.65,-5.70,-9.28
201811,2.52,1.23,0.79,0.97,3.80,-0.11
201812,-14.16,-11.93,-11.23,-9.14,-9.64,-8.55
201901,17.58,10.05,8.84,16.02,7.74,7.52
201902,5.60,5.45,5.37,2.73,3.17,3.97
201903,-3.37,-3.31,-1.38,0.06,1.08,2.55
201904,3.57,3.90,1.55,6.33,5.33,2.52
201905,-12.61,-8.89,-5.77,-13.28,-7.11,-5.01
201906,7.78,7.56,7.49,10.64,7.32,6.46
201907,-3.24,0.48,2.28,0.51,2.39,0.83
201908,-9.01,-5.59,-3.36,-9.17,-3.72,0.21
201909,5.70,3.98,-1.98,5.63,3.14,-0.16
201910,0.05,3.16,3.43,3.87,3.48,0.76
201911,4.70,4.47,3.70,6.68,4.54,2.60
201912,6.55,3.00,3.16,4.02,2.57,2.96
202001,-7.19,-4.41,-1.56,-4.42,-0.37,1.99
202002,-9.05,-9.79,-7.45,-5.78,-8.43,-7.93
202003,-25.87,-22.49,-22.85,-24.68,-12.91,-11.28
202004,24.99,13.58,18.53,17.19,13.74,12.68
202005,8.98,4.66,7.30,3.54,5.27,5.54
202006,5.54,3.39,5.27,4.96,-1.31,3.56
202007,-0.13,2.66,4.89,-3.06,3.98,7.35
202008,7.85,5.41,4.69,5.09,4.80,9.16
202009,-6.28,-4.53,-1.90,-6.31,-2.04,-4.29
202010,5.68,3.34,2.13,0.12,-2.01,-2.62
202011,27.08,16.90,17.95,26.08,13.72,10.10
202012,11.28,7.28,8.80,6.30,4.65,4.05
202101,5.14,3.80,13.82,0.83,-2.94,0.77
202102,12.75,10.05,6.94,9.65,4.62,-0.34
202103,4.87,3.98,0.14,7.01,5.85,-0.49
202104,0.50,2.14,1.83,3.75,6.44,4.87
202105,-0.14,1.73,2.20,-0.19,1.16,-1.42
202106,2.00,-0.07,4.19,1.31,3.49,3.26
202107,-3.71,-2.19,-5.18,2.26,2.10,-0.62
202108,0.72,2.41,2.97,1.85,3.32,4.88
202109,-2.96,-2.77,-1.94,-5.09,-4.29,-3.34
202110,1.56,3.30,4.50,4.21,8.34,7.91
202111,-6.28,-2.65,-3.70,-2.90,0.24,-3.56
202112,2.06,4.48,1.91,4.63,5.29,-0.01
202201,-10.40,-5.31,-10.21,-2.48,-5.68,-7.50
202202,-0.49,1.12,2.31,-1.91,-3.47,-1.39
202203,0.54,0.41,1.49,-0.22,2.58,4.71
202204,-14.73,-7.72,-7.22,-12.24,-7.73,-9.75
202205,-2.94,0.77,1.76,-0.77,0.03,-0.39
202206,-7.99,-5.82,-10.14,-11.70,-8.09,-7.39
202207,12.03,9.96,9.02,14.40,8.77,8.70
202208,-1.27,-2.39,-0.11,-4.19,-4.74,-1.65
202209,-11.37,-9.49,-8.70,-12.06,-9.55,-7.38
202210,7.74,11.49,13.26,7.61,6.49,9.91
202211,0.57,3.15,1.74,7.47,6.51,2.89
202212,-7.82,-4.23,-5.06,-10.44,-5.37,-3.38
202301,19.76,10.08,5.45,18.35,6.14,0.30
202302,-4.65,-0.86,-1.41,-1.50,-1.76,-3.64
202303,-6.56,-5.45,-4.16,7.81,2.11,0.72
202304,-3.14,-2.82,-1.33,0.43,1.20,2.15
202305,-0.26,-2.30,0.75,5.22,-0.73,2.46
202306,8.36,8.10,6.67,11.04,5.60,7.35
202307,9.96,6.01,4.79,5.36,4.27,2.42
202308,-7.93,-5.34,-4.30,-5.09,-1.30,-1.16
202309,-8.28,-4.64,-6.92,-4.68,-4.32,-5.38
202310,-8.01,-5.12,-7.48,-4.74,-2.19,-1.93
202311,9.10,8.05,11.08,8.17,7.70,11.32
202312,16.49,12.02,12.14,10.50,5.12,3.78
202401,-6.69,-4.34,-2.35,-3.66,0.91,2.83
202402,3.27,2.98,7.31,2.17,3.18,7.92
202403,1.95,2.54,3.57,5.19,3.58,2.94
202404,-7.72,-6.84,-6.87,-3.04,-3.43,-4.74
202405,5.70,4.83,4.56,5.81,2.77,6.61
202406,-2.28,-1.37,-3.06,2.96,2.25,5.45
202407,8.97,10.53,11.03,4.74,3.20,-2.02
202408,-4.92,-0.54,0.64,-1.71,2.98,2.36
202409,1.04,0.41,0.47,3.10,1.81,2.42
202410,-2.33,-0.65,0.76,-1.63,-1.56,1.27
202411,11.30,10.33,12.05,5.89,6.59,7.13
202412,-5.55,-7.14,-9.06,-6.08,-1.72,-3.16
202501,1.91,2.22,2.01,2.56,2.37,4.39
202502,-8.05,-4.23,-5.48,-0.16,0.65,-4.36
202503,-8.50,-5.64,-8.04,-3.05,-2.69,-9.19
202504,-5.18,-2.90,-0.52,-4.21,-1.30,1.08
202505,5.83,5.11,7.16,4.35,5.67,7.45
202506,5.46,4.59,5.29,9.02,5.79,3.92
202507,3.67,0.62,0.70,-0.64,4.34,0.40
202508,8.19,7.04,7.52,5.97,5.54,-0.44
