DateID,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
194610,-2.51,-2.43,0.17,-2.22,-0.65,0.45,-1.05,-0.96,0.79,-4.49,-1.30,-3.75,-0.27,0.81,0.03,-2.88,-2.02,0.36,-0.67,-2.29,-3.01,-2.26,-0.10,-0.59,-1.11
194611,-0.77,0.46,-2.59,1.56,-2.42,-0.81,-0.53,1.01,-1.23,-2.44,-0.85,3.32,-0.61,1.66,-0.65,-3.11,0.10,2.11,-0.13,0.71,-2.79,-0.97,1.96,0.54,-1.22
194612,4.40,5.79,2.73,-0.49,5.82,-0.21,7.31,3.81,6.01,4.45,5.75,7.65,4.13,3.45,5.26,1.64,6.09,7.19,4.09,7.62,4.54,4.41,5.08,4.52,5.50
194701,9.67,4.92,7.74,3.67,2.81,7.43,4.83,1.01,2.04,2.38,5.78,5.88,2.02,0.82,1.18,6.81,3.75,1.47,-1.11,-1.46,2.99,8.39,2.15,0.30,-3.25
194702,0.25,-0.46,-0.43,0.70,3.88,-0.69,-0.27,-0.90,-0.97,1.45,-1.83,-2.43,-1.38,-0.11,-0.59,-0.48,-0.95,0.83,-0.28,-1.58,-2.52,0.05,-1.38,-0.49,-2.66
194703,-5.70,-3.73,-4.35,-1.25,-2.23,-7.62,-4.44,-2.25,-3.85,-2.30,-4.49,-1.87,-3.46,-0.65,-1.30,-3.94,-3.30,-1.17,-1.02,-1.35,-7.23,-2.90,-1.06,-1.19,0.24
194704,-13.39,-9.95,-9.29,-9.79,-8.21,-10.95,-10.69,-7.12,-6.06,-6.17,-12.08,-9.48,-8.28,-4.81,-7.76,-9.93,-7.67,-6.70,-7.05,-6.50,-8.74,-6.43,-3.77,-2.56,-4.76
194705,-7.39,-7.60,-3.72,-2.64,-3.29,-7.09,-3.27,-4.12,-3.52,-5.65,-4.60,-4.74,-3.58,-4.66,-2.41,-4.72,-3.62,-1.92,-4.42,-1.27,-3.95,-1.02,1.35,-0.38,-0.24
194706,7.55,6.30,5.30,3.92,1.86,4.55,6.16,5.80,5.41,3.90,5.59,5.65,4.71,4.48,3.05,7.16,6.72,5.34,6.56,6.17,4.64,6.77,6.01,5.90,4.49
194707,8.63,7.12,5.77,6.17,9.13,6.67,7.87,6.86,5.37,2.69,7.62,5.77,5.56,5.46,9.23,14.52,7.52,5.67,3.91,5.10,8.92,5.89,5.25,4.36,2.46
194708,-3.87,-4.62,-2.16,-0.78,1.54,-2.70,-2.05,-1.31,-0.28,2.98,-2.92,-2.22,-0.41,-0.05,-0.70,-4.54,-1.45,-2.09,-0.36,-1.82,-6.89,-3.18,-3.63,-0.60,-1.75
194709,0.24,0.76,0.71,2.34,2.56,0.58,1.94,0.66,1.56,3.91,0.63,0.17,-0.76,0.95,2.36,1.52,-0.90,-0.26,-0.79,2.91,1.88,-1.27,0.11,-1.37,-0.87
194710,4.31,7.04,9.16,2.35,2.04,3.15,3.32,2.97,3.50,5.71,4.10,3.91,2.39,2.54,4.32,-0.67,1.54,2.04,2.78,3.01,-0.32,1.33,2.11,3.12,2.97
194711,-5.07,-1.96,-1.29,-0.86,-1.08,-7.12,-6.24,-4.14,-1.61,-1.98,-5.00,-3.50,-2.92,-1.58,-0.59,-8.07,-3.68,-3.52,-2.31,1.67,-2.33,-4.62,-2.12,0.27,-1.82
194712,-0.30,-0.82,0.75,0.55,6.78,1.38,-1.24,2.02,2.31,4.47,0.29,1.83,1.11,2.52,4.06,-2.70,2.50,2.80,3.04,6.02,1.23,2.39,2.27,4.54,3.76
194801,2.95,3.05,-3.11,0.73,-3.81,0.20,0.36,-3.44,-2.81,-3.29,0.01,-1.92,-1.83,-1.82,-4.35,0.21,0.05,-2.59,-3.12,-4.70,-0.90,-2.61,-3.43,-4.94,-6.23
194802,-9.02,-6.54,-6.27,-4.42,-7.88,-7.91,-6.80,-5.61,-5.40,-7.92,-9.01,-6.66,-4.50,-4.24,-5.68,-5.81,-5.67,-4.52,-5.72,-5.36,-6.99,-4.05,-3.17,-4.30,-3.65
194803,11.98,6.83,10.89,11.27,10.98,9.79,8.17,8.65,8.28,9.32,11.37,8.97,8.63,8.39,11.44,15.47,10.33,6.96,8.89,10.57,11.79,9.23,5.66,7.99,9.60
194804,1.65,6.62,5.73,8.19,6.68,-1.01,4.91,3.01,4.15,4.36,3.89,2.60,2.19,3.78,6.45,0.38,4.39,4.06,3.83,7.53,0.07,1.11,1.40,4.44,7.05
194805,11.60,4.96,10.69,10.43,9.39,9.67,7.53,9.58,9.38,9.50,9.02,8.20,6.52,8.13,9.05,9.06,7.10,7.26,7.76,10.45,3.84,6.99,8.04,5.82,8.96
194806,-3.25,-2.95,-3.79,-0.07,5.15,-6.21,-2.73,-2.56,-0.91,2.56,-3.00,-3.48,-1.30,0.01,2.15,-2.98,-2.69,0.23,-2.06,-0.69,-2.59,-0.15,0.58,1.14,2.26
194807,-7.37,-5.39,-3.37,-5.36,-6.68,-4.19,-3.39,-6.76,-3.76,-6.27,-6.90,-2.04,-5.57,-6.01,-5.96,-6.17,-4.24,-5.12,-5.64,-4.00,-2.97,-3.74,-5.69,-5.52,-6.71
194808,-2.00,-0.66,-1.92,-1.05,-0.71,-2.61,-0.13,-0.21,0.09,1.48,-1.34,0.27,1.14,-0.07,0.31,1.97,0.01,-0.25,0.69,0.01,1.95,-0.03,1.03,-0.30,0.46
194809,-7.93,-2.90,-5.56,-4.67,-3.82,-4.04,-2.53,-1.92,-3.54,-5.75,-4.87,-3.91,-4.48,-3.72,-4.75,-5.36,-3.98,-3.50,-5.53,-4.67,-3.93,-0.86,-2.21,-2.78,-4.60
194810,4.42,5.19,2.43,8.08,7.73,2.26,4.67,4.78,6.70,7.36,3.62,3.65,4.54,4.36,5.20,7.34,5.51,4.62,5.58,6.08,4.35,4.51,4.43,8.32,7.48
194811,-14.75,-9.56,-7.89,-9.94,-12.90,-13.80,-9.38,-9.48,-9.65,-13.47,-15.14,-9.29,-9.49,-8.12,-10.30,-10.65,-10.60,-10.47,-9.71,-10.39,-7.78,-8.20,-7.49,-9.25,-10.68
194812,-3.74,-3.56,-1.05,0.51,2.24,-1.23,-1.29,-0.18,2.26,5.47,0.66,1.14,1.63,2.26,3.36,2.65,1.81,1.80,2.06,4.32,-0.22,5.03,2.66,3.33,5.13
194901,7.32,3.88,5.42,2.06,0.29,3.51,2.97,1.10,1.23,1.84,2.19,0.76,1.15,0.67,-0.37,2.71,1.99,0.88,1.93,0.73,5.12,1.34,0.58,-0.41,-2.17
194902,-5.45,-4.55,-6.11,-3.91,-4.72,-4.64,-4.98,-7.49,-2.62,-5.81,-4.73,-6.24,-2.74,-4.26,-4.95,-3.25,-2.67,-1.90,-2.66,-3.35,-2.69,-1.03,-2.51,-1.93,-4.07
194903,8.02,6.08,6.06,7.49,10.22,7.84,5.95,5.98,4.19,7.68,9.18,7.77,6.32,5.17,6.28,6.15,4.79,4.88,4.62,4.84,5.06,4.07,2.48,4.15,4.31
194904,-5.29,-2.94,-1.61,-1.40,-2.98,-5.07,-3.54,-4.38,-2.89,-0.95,-6.63,-4.50,-2.17,-3.43,-2.61,-6.74,-4.64,-2.91,-2.85,-0.93,1.97,-3.25,-0.75,-1.39,-1.22
194905,-9.09,-7.97,-4.11,-3.88,-7.76,-6.99,-5.07,-4.56,-4.03,-2.89,-8.39,-4.28,-3.03,-3.54,-2.32,-3.21,-2.92,-2.11,-2.76,-1.09,-5.33,-4.26,-3.76,-2.40,-1.52
194906,-0.61,-1.58,-1.66,0.06,0.73,1.17,-1.90,-2.34,-3.56,-2.47,-0.96,-0.84,-2.51,-1.34,-1.33,0.92,-0.17,-2.26,0.05,0.13,-0.52,3.36,0.10,0.66,-0.42
194907,6.21,6.19,5.57,4.08,6.89,6.91,7.62,5.18,5.75,7.33,8.27,6.44,7.95,5.06,6.40,6.39,7.88,6.22,6.63,5.06,7.63,6.51,5.92,5.84,4.01
194908,2.16,1.40,3.14,3.22,3.16,1.24,1.24,2.44,3.88,5.13,3.92,2.19,4.44,2.76,1.95,3.41,1.54,2.09,1.06,2.51,2.95,3.07,3.37,2.09,3.38
194909,5.82,2.89,1.91,3.04,3.22,5.52,5.72,3.56,3.18,6.14,5.19,3.03,3.16,3.99,6.08,6.84,5.21,3.81,3.79,3.59,7.09,3.37,2.94,2.08,3.49
194910,6.83,7.09,3.66,5.43,5.46,3.32,3.68,3.15,3.26,4.19,2.95,3.33,4.60,3.21,3.63,1.42,2.39,2.12,2.59,3.86,3.63,2.91,3.27,3.14,3.56
194911,-1.70,0.53,0.84,-1.19,-4.63,-1.33,1.13,0.51,-0.29,3.01,0.73,-0.06,1.56,1.27,3.35,0.28,1.44,1.43,2.89,2.31,1.00,-0.52,1.41,2.63,3.48
194912,9.75,6.04,8.95,6.35,7.19,7.18,7.56,6.10,8.01,6.52,8.57,10.34,5.30,6.52,7.16,10.07,6.20,4.61,6.13,6.52,4.55,4.35,3.34,6.38,5.49
195001,7.58,7.94,4.12,5.51,6.14,8.02,4.35,4.10,0.48,4.67,4.76,3.72,5.12,4.28,4.43,6.09,2.87,2.22,1.66,1.40,3.67,1.90,0.48,1.22,1.73
195002,3.23,0.08,2.11,2.98,4.52,1.47,3.21,0.31,1.52,3.03,-0.61,0.03,2.18,0.84,2.18,0.36,0.56,1.42,1.57,4.08,-0.51,0.52,1.36,2.40,2.25
195003,-2.20,-0.69,-0.87,3.05,-0.54,-2.08,-1.31,-1.92,-1.28,0.38,-2.05,-0.73,-0.33,-0.14,2.51,-1.02,1.80,-1.01,-0.09,0.44,2.34,1.85,1.02,2.61,0.75
195004,10.17,6.90,5.94,2.51,0.85,6.28,4.08,6.12,4.47,5.10,5.18,4.87,5.90,5.12,4.48,5.32,3.70,3.42,3.06,4.60,3.51,2.53,2.89,3.43,8.01
195005,3.77,-2.11,3.99,3.45,2.87,3.31,2.65,4.19,2.32,3.08,2.80,3.28,3.64,3.95,2.81,1.91,1.31,1.22,2.93,2.91,5.00,4.43,4.80,4.43,6.11
195006,-6.84,-6.31,-8.66,-9.12,-9.98,-7.05,-7.20,-8.91,-8.28,-10.12,-5.70,-7.03,-6.08,-7.87,-8.52,-6.74,-6.81,-6.92,-8.94,-8.41,-4.61,-4.72,-5.91,-5.99,-5.22
195007,7.70,5.99,10.14,10.89,10.16,5.88,4.61,8.15,8.00,5.30,3.95,7.49,5.78,6.65,0.53,6.21,2.62,-0.39,6.83,1.12,3.18,0.57,3.98,0.11,-1.18
195008,4.63,5.77,4.81,5.38,6.63,4.12,4.26,4.31,5.93,7.54,5.45,4.29,3.55,4.99,7.86,3.14,3.89,4.96,5.78,4.75,1.85,3.63,3.48,5.26,8.36
195009,5.74,3.71,4.72,2.65,3.45,7.08,5.52,6.37,6.98,3.70,6.69,6.31,3.82,6.21,6.80,6.42,6.33,5.71,6.66,7.65,5.51,4.82,3.36,4.46,5.07
195010,-2.03,-0.28,-1.66,1.93,-0.68,-1.66,0.83,1.13,-1.07,2.55,-1.32,-1.04,-1.79,0.69,-0.95,-1.87,-1.18,-0.19,-0.59,-0.87,-1.85,0.22,-0.10,0.55,1.04
195011,0.34,3.13,2.91,3.96,6.08,-0.48,0.71,3.98,3.13,6.14,1.69,2.50,5.48,2.55,2.71,1.41,2.96,3.36,5.04,6.36,-1.64,1.45,5.58,3.24,1.79
195012,10.23,11.54,11.04,11.09,18.46,6.41,7.50,9.11,11.14,9.86,4.98,5.39,5.24,8.68,10.65,4.22,6.14,8.89,8.06,11.44,1.03,4.04,6.05,7.86,4.40
195101,8.92,8.80,9.24,9.27,4.79,9.19,8.68,5.98,8.55,9.62,8.66,7.24,6.47,7.02,14.03,6.75,6.27,7.98,7.47,8.08,4.57,2.11,5.53,6.03,6.77
195102,0.56,0.16,0.19,-0.39,2.25,1.87,0.94,2.40,1.22,1.07,2.12,1.45,1.18,0.78,-0.02,3.44,1.81,0.97,-0.83,1.33,1.78,2.97,2.44,1.47,-0.75
195103,-4.38,-3.00,-2.51,-5.10,-8.34,-0.12,-3.83,-2.57,-4.41,-4.08,-2.25,-1.47,-3.83,-5.65,-5.51,-1.41,-1.77,-3.35,-5.27,-4.88,-0.69,-0.56,-2.68,-1.49,-3.30
195104,1.94,3.55,2.17,7.04,4.94,1.48,2.64,3.33,5.50,4.07,1.33,1.41,4.09,4.79,7.87,0.69,3.04,5.40,7.29,7.89,0.48,1.95,6.27,7.46,8.87
195105,-4.07,-2.45,-2.93,-3.18,-2.65,-2.84,-3.62,-1.83,-3.94,-2.20,-2.13,-1.46,-3.15,-1.17,-4.59,-1.21,-1.71,-2.19,-2.78,-2.09,-0.86,-1.08,-2.37,-2.76,-3.27
195106,-4.66,-3.93,-5.88,-7.00,-7.06,-3.95,-2.65,-4.18,-6.08,-9.09,-2.22,-3.83,-5.50,-5.89,-8.58,-2.64,-2.89,-3.78,-5.33,-6.68,-0.93,-2.04,-3.25,-2.65,1.01
195107,1.34,2.53,3.19,6.15,7.97,2.57,5.70,4.62,7.67,11.23,2.19,3.62,5.95,8.59,9.42,4.46,4.49,6.30,10.40,11.86,3.84,5.55,5.36,10.25,12.66
195108,5.11,4.14,5.81,5.70,11.45,4.53,4.14,5.73,5.40,6.64,6.11,3.20,4.08,6.01,4.55,4.07,3.50,4.47,4.57,3.27,4.53,3.62,5.99,4.76,3.24
195109,2.29,2.83,1.06,4.98,3.37,2.51,3.85,1.70,3.91,3.17,1.65,2.73,3.02,1.89,2.93,0.66,2.00,2.08,3.09,1.74,-0.13,0.73,1.07,1.84,-1.14
195110,-2.01,-2.47,-4.14,-3.21,0.56,-2.99,-0.83,-2.39,-2.10,-3.49,-3.25,-1.72,-3.44,-1.82,-2.72,-0.95,-0.78,-3.37,-3.42,-3.07,-2.44,-1.73,-2.16,-5.07,-0.53
195111,-1.02,-0.75,0.62,0.26,-0.18,-0.99,0.64,0.23,1.43,1.08,0.64,0.97,0.14,1.57,1.78,2.20,2.60,1.70,1.99,1.89,0.72,0.69,0.16,0.66,0.30
195112,0.66,-1.09,-0.34,0.37,0.94,0.31,1.71,0.89,0.97,3.12,0.54,1.22,0.71,1.39,0.63,0.99,2.34,2.56,1.15,2.87,1.81,1.37,4.79,5.30,5.12
195201,0.85,1.68,2.84,1.95,1.37,0.49,1.68,2.01,3.49,0.91,-0.48,1.57,1.15,0.84,2.59,-0.84,2.18,1.62,0.76,3.00,1.90,-0.14,0.79,1.13,3.93
195202,-2.89,-1.55,-2.26,-0.73,-1.08,-1.48,-0.69,-0.17,-3.56,-4.83,-3.22,-1.82,-1.09,-1.41,-3.44,-2.48,-0.78,-1.15,-1.33,-2.59,-3.89,-2.36,-1.65,-1.96,-3.75
195203,1.78,1.87,1.27,3.38,2.18,2.45,2.43,2.94,2.90,3.44,3.05,2.52,2.57,3.09,3.54,4.91,3.49,3.23,3.09,3.20,3.66,3.74,3.93,3.56,7.09
195204,-4.13,-4.26,-3.46,-3.84,-3.38,-4.34,-3.94,-3.84,-4.56,-6.62,-4.64,-3.27,-2.49,-3.15,-6.77,-4.99,-3.38,-5.08,-4.22,-6.58,-3.89,-4.67,-2.39,-3.61,-7.59
195205,1.21,0.78,3.44,0.78,2.37,1.72,1.24,1.57,3.65,2.94,1.87,1.94,1.84,3.27,4.25,3.40,4.63,3.44,1.89,2.39,5.34,2.57,2.88,3.68,3.64
195206,1.95,3.37,3.60,5.44,1.21,2.21,1.87,1.86,2.39,3.50,2.89,3.35,2.76,3.83,3.50,2.93,2.43,3.48,3.55,4.62,2.74,4.25,3.37,4.37,4.89
195207,0.19,1.48,2.07,0.06,2.46,-0.32,2.43,1.65,0.30,1.22,-0.62,1.73,1.04,1.24,1.66,0.85,2.07,1.75,0.57,1.07,3.45,0.70,1.36,1.64,-0.05
195208,-1.51,1.62,-0.12,-0.87,1.06,1.03,-0.23,0.37,0.61,0.83,-0.56,0.02,-0.54,0.53,0.74,0.13,-0.15,-0.31,0.68,0.06,-1.36,-0.90,-0.62,-0.46,-1.09
195209,-2.37,-1.37,-1.30,1.70,-1.95,-4.39,-1.57,0.52,-1.42,-0.49,-3.21,-1.37,-1.03,-1.65,-0.57,-2.52,-2.66,-0.91,-1.24,-1.34,-4.37,-2.65,-1.92,-1.19,-1.94
195210,-2.40,0.09,-1.11,1.10,0.70,-4.04,-1.09,-2.38,-0.67,-0.29,-2.30,-1.86,-1.27,-0.29,0.42,-1.64,-1.81,-0.47,-0.80,0.04,-2.81,-1.69,-0.49,0.02,0.26
195211,5.32,3.13,4.76,5.21,4.12,6.27,4.21,4.36,6.15,7.39,6.58,5.40,5.04,6.61,6.17,6.70,4.79,4.50,6.43,6.00,7.22,6.00,6.61,5.16,7.24
195212,0.70,0.28,1.43,2.70,2.06,1.79,3.00,2.75,5.14,2.75,1.06,0.64,2.06,3.15,2.88,2.06,1.47,4.38,3.99,2.12,1.85,2.20,2.69,3.41,4.41
195301,5.41,4.23,4.69,5.05,3.81,4.22,4.63,2.73,4.44,1.91,0.62,2.77,2.41,3.72,2.38,1.11,-0.28,1.16,2.47,1.38,-2.69,-1.61,-0.30,-0.24,-1.11
195302,2.58,2.95,4.13,2.76,3.04,2.10,0.64,2.11,1.07,1.90,-0.75,0.57,1.52,1.38,1.95,0.38,-0.61,0.65,1.40,0.77,-0.12,-0.70,-0.02,-0.53,-0.57
195303,-1.41,0.01,-0.34,-1.57,-2.39,-2.87,-1.73,-1.97,-1.93,-0.92,-1.48,-0.24,-0.81,-0.45,-2.09,-0.30,-1.21,-0.63,-1.11,-1.87,-1.83,-0.91,-0.66,-1.27,-2.06
195304,-2.62,-1.72,-2.26,-1.29,-1.77,-3.00,-1.30,-1.94,-0.70,-2.79,-5.17,-1.13,-1.41,-1.99,-1.94,-3.96,-2.82,-2.05,-1.63,-2.31,-5.24,-3.89,-1.71,-2.24,-1.65
195305,-0.20,2.81,1.17,0.24,0.77,-0.43,0.46,1.04,0.91,1.31,-0.38,-0.22,-0.05,0.26,1.97,-0.09,0.08,0.76,0.84,0.99,0.93,0.73,-0.08,1.05,0.96
195306,-5.01,-4.74,-4.22,-3.42,-4.32,-4.68,-3.63,-3.75,-3.81,-2.29,-4.16,-2.53,-3.36,-3.12,-3.51,-1.28,-3.02,-2.64,-2.24,-3.00,-0.62,-1.38,-1.72,-1.59,-1.41
195307,1.11,-0.06,3.83,1.83,2.13,0.98,0.86,1.71,2.13,0.93,1.58,2.19,1.44,1.51,2.08,0.38,1.82,2.23,1.78,0.66,3.37,3.20,2.30,2.41,3.37
195308,-7.63,-7.04,-5.08,-5.36,-4.37,-7.14,-4.90,-6.06,-2.71,-6.24,-7.40,-5.39,-4.69,-4.15,-4.75,-6.50,-5.74,-3.15,-4.80,-4.71,-5.60,-5.39,-3.61,-3.33,-3.48
195309,-5.49,-3.00,-1.71,-2.66,0.03,-2.78,-1.39,-2.18,-1.25,0.70,-2.27,-1.45,-1.12,-0.71,-0.40,-1.34,0.32,-0.58,0.58,-0.16,-1.69,-0.78,0.75,1.14,2.89
195310,2.14,4.62,2.42,0.92,2.03,1.75,4.63,2.44,2.77,5.43,3.47,3.25,5.48,4.13,4.87,4.50,3.31,3.67,4.86,5.33,4.44,4.94,5.73,4.14,4.62
195311,1.11,-0.02,2.82,5.81,1.42,3.85,1.23,0.86,2.99,2.49,-0.15,1.33,2.16,1.46,2.85,0.51,2.15,3.22,2.87,3.79,1.45,2.10,2.71,3.28,4.54
195312,-6.05,-3.45,-2.00,-1.50,0.17,-7.06,-3.03,-2.49,0.98,1.86,-6.06,-2.34,-0.39,-0.18,1.95,-4.92,-1.63,-0.44,1.45,2.17,-1.98,-1.77,0.28,1.57,0.83
195401,13.22,10.43,8.70,5.54,4.31,10.99,8.07,7.23,3.43,4.18,9.67,8.19,6.93,7.14,3.93,9.74,7.88,6.31,3.80,5.07,8.87,6.80,6.35,2.57,3.85
195402,0.70,0.13,0.50,1.55,-0.48,-1.16,2.71,1.18,1.59,4.09,0.00,2.08,1.68,2.83,1.47,-0.31,-0.45,1.49,2.08,4.46,2.31,1.03,1.13,1.88,2.38
195403,1.72,2.25,1.24,3.31,3.94,3.24,1.25,2.13,3.15,5.88,2.08,0.68,1.84,3.24,3.84,4.04,2.42,3.11,3.67,6.19,3.91,1.82,3.20,2.66,6.28
195404,-1.45,0.42,2.93,2.66,2.67,-1.61,0.80,0.56,0.86,1.72,-3.92,1.01,1.81,2.32,5.50,-2.81,-0.31,3.59,3.22,3.78,-2.76,3.16,4.19,5.36,6.41
195405,5.00,4.67,6.23,3.78,0.03,6.04,4.00,2.71,4.08,5.19,8.23,5.04,3.89,4.01,6.21,7.89,5.84,3.27,3.66,2.79,3.30,5.08,3.20,4.07,1.10
195406,0.78,1.84,2.11,-0.60,3.28,-1.32,1.20,2.13,1.67,1.38,-2.07,-0.05,2.74,2.63,2.36,0.46,-0.05,2.05,2.13,3.44,-4.73,-0.78,0.52,0.18,2.44
195407,13.04,8.61,6.50,7.34,5.14,5.71,6.92,7.07,5.86,10.44,4.58,5.18,6.90,8.18,8.20,5.84,5.49,5.37,7.08,7.60,3.95,6.61,3.99,5.97,3.45
195408,-0.06,1.66,0.73,0.13,0.15,0.69,-0.47,1.90,0.52,-1.90,-1.71,-0.96,-0.45,-2.77,-0.31,-2.67,-2.41,-1.88,-2.18,-0.62,-1.78,-2.30,-1.28,-2.18,-4.07
195409,3.44,3.46,5.63,3.86,2.52,4.83,3.50,4.02,5.53,5.21,4.53,3.13,4.04,4.98,4.42,4.19,4.85,3.84,4.98,6.48,5.83,4.66,6.08,6.72,9.74
195410,0.22,-0.41,-0.54,1.08,0.55,-2.51,-1.05,0.02,0.00,-1.99,-1.23,-0.93,0.44,0.10,0.11,-2.79,-1.59,-0.33,-1.43,2.39,-1.33,-1.78,-3.41,-1.91,-0.55
195411,8.93,6.07,8.67,7.60,8.89,11.85,7.08,6.97,10.73,9.28,8.49,9.33,9.62,10.13,11.47,9.06,9.18,7.95,10.43,11.67,7.86,6.29,8.40,11.39,10.09
195412,13.22,8.67,9.58,16.36,12.39,11.06,9.83,9.24,8.44,9.35,12.48,9.41,9.58,8.13,6.71,8.83,5.99,5.54,5.74,6.11,7.87,3.31,4.61,5.45,5.50
195501,2.17,3.07,2.53,3.08,2.64,-0.12,1.56,1.40,1.77,3.78,1.21,1.33,-0.21,1.41,3.04,-0.08,-0.80,0.99,-0.06,3.27,-0.24,1.00,-1.78,0.79,3.39
195502,7.70,4.05,4.72,8.55,5.37,3.15,3.74,4.29,5.45,6.25,1.64,3.32,3.69,6.49,5.48,1.66,2.97,3.26,4.37,5.17,4.18,2.39,3.08,2.36,3.21
195503,-0.17,0.22,0.24,-1.43,0.58,-0.36,0.54,-0.32,-1.29,1.68,-0.76,-1.65,-0.68,-0.95,2.63,-0.66,-1.31,-0.62,1.03,-0.15,-0.51,-0.14,0.66,-1.07,3.14
195504,2.11,1.82,1.76,3.66,3.57,1.36,2.00,4.91,2.14,1.01,2.12,1.60,2.25,1.22,2.31,2.84,3.45,3.01,0.68,2.32,2.53,2.00,2.75,5.40,2.63
195505,2.71,0.96,-0.57,-0.39,-0.95,0.63,0.49,-0.55,-0.56,1.93,-0.32,1.10,0.48,1.09,0.21,0.26,1.08,0.95,1.11,1.73,0.98,0.35,1.33,3.23,0.62
195506,1.13,1.08,4.38,4.93,2.95,1.22,3.11,2.37,4.31,4.73,3.31,2.43,3.03,3.38,3.41,2.24,4.64,4.76,4.81,3.40,4.14,5.66,7.38,10.11,11.86
195507,1.50,0.24,2.40,2.01,0.73,0.93,1.69,1.73,1.19,-0.37,-0.49,0.15,0.69,0.43,0.79,1.40,-0.02,0.81,-0.73,-0.56,0.42,1.94,2.48,5.22,-0.47
195508,-1.36,0.52,-1.27,0.51,2.17,-0.90,-0.18,0.24,-0.03,0.87,0.11,0.89,0.04,1.22,2.12,0.21,-0.38,2.52,0.29,2.28,-1.10,0.37,1.62,-1.24,2.36
195509,0.05,0.75,-0.35,0.92,1.76,-0.65,-0.64,-1.72,-1.55,0.07,-0.30,-1.71,-0.64,-1.30,-0.39,-1.36,-1.26,-2.79,-0.91,-2.54,-3.33,-0.53,-1.80,-0.70,3.06
195510,-1.32,-2.78,-0.12,-2.12,-1.79,-2.53,-0.65,-0.48,-0.67,-1.94,-2.91,-1.25,-0.33,-0.96,-0.10,-1.19,-1.29,-2.64,-2.04,-2.06,-1.36,-1.99,-2.22,-2.89,-3.99
195511,3.25,1.46,3.81,3.80,6.41,6.67,4.11,4.35,5.34,7.30,6.11,3.21,6.57,5.51,6.89,4.67,5.73,5.85,7.02,9.62,6.77,3.50,7.89,8.99,8.55
195512,2.34,3.20,2.75,2.54,2.79,1.99,3.23,0.80,1.36,1.50,2.63,2.07,2.59,3.04,2.00,2.86,1.46,1.33,1.42,2.63,2.22,1.78,1.65,2.85,-0.91
195601,0.89,0.13,-0.92,-1.47,-2.30,-0.89,-2.24,-2.19,-2.20,-1.81,-3.87,-1.22,-1.20,-3.11,-3.68,-4.24,-1.16,-2.75,-3.71,-4.15,-1.76,-0.44,-0.63,-3.33,-4.61
195602,2.09,4.22,2.61,2.99,4.42,3.01,2.34,3.04,2.46,3.30,2.98,2.57,3.57,1.91,5.22,4.09,2.27,3.19,2.76,6.52,2.30,2.62,3.31,5.19,4.41
195603,2.10,5.24,4.57,1.84,5.09,2.05,4.59,3.76,5.85,7.92,2.52,4.02,6.57,5.35,6.27,3.42,4.21,3.69,7.18,8.88,6.12,4.69,5.88,8.45,7.95
195604,-0.11,-1.05,-0.88,0.36,3.34,0.25,-1.58,2.47,0.92,1.26,-2.77,0.12,-1.85,1.61,2.15,-2.23,-0.73,-0.21,1.05,4.20,-1.47,-0.01,-0.94,-0.32,1.58
195605,-5.30,-3.43,-3.78,-5.21,-3.60,-4.30,-3.71,-4.11,-5.51,-4.83,-4.63,-3.47,-2.56,-3.71,-3.47,-3.24,-2.42,-1.49,-4.57,-5.31,-4.22,-1.93,-4.31,-5.80,-6.23
195606,-0.22,0.19,2.28,1.20,1.59,0.41,0.59,0.42,2.96,2.06,0.31,2.00,3.04,3.25,4.49,1.83,1.67,1.32,3.62,5.83,2.06,2.16,1.93,4.86,4.92
195607,0.41,1.51,5.96,3.83,2.99,3.64,2.33,2.78,2.52,6.66,1.90,3.27,3.99,4.83,5.14,4.58,2.97,4.00,4.82,6.12,2.60,3.94,5.41,4.80,6.65
195608,0.04,-2.09,0.73,-1.76,-3.44,-2.93,-0.38,-1.32,1.03,-1.97,-1.10,-1.24,0.00,-2.12,-2.42,-2.00,-3.30,-1.05,-3.84,-2.60,-1.53,-2.87,-1.09,-4.46,-4.57
195609,-3.97,-2.46,-1.52,-1.65,-3.45,-3.22,-2.54,-2.25,-2.59,-1.16,-3.12,-3.30,-3.68,-1.77,-4.23,-1.89,-3.44,-3.59,-4.67,-5.45,-5.24,-5.04,-2.64,-6.37,-6.87
195610,-1.01,-0.04,1.16,0.38,4.23,-2.27,-0.33,1.24,1.59,3.41,-0.68,0.43,1.06,0.81,2.12,-1.05,-0.47,0.31,1.03,3.05,1.40,-0.10,0.19,1.56,1.25
195611,-1.55,-0.59,-0.33,0.87,2.83,-1.73,0.30,0.47,2.94,0.52,1.72,-0.53,0.47,2.41,2.63,-0.57,-0.83,0.58,0.11,2.40,-4.10,0.42,-0.90,2.28,2.02
